category	cputime	memory	repetition	status	task	variant	walltime
correct	0.071221915	26017792.0	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	pruning	0.08241427002940327
correct	0.077497679	26050560.0	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	pruning	0.08490967901889235
error	61.040311233	1056972800.0	01	TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml	pruning	61.065148836933076
error	61.038890092	1056952320.0	01	TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml	pruning	61.06265175703447
correct	0.125183385	26083328.0	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	pruning	0.1333233859622851
correct	43.840101707	25989120.0	01	true	pthread/fib_safe-5.yml	pruning	43.87032629002351
error	60.968781257	25989120.0	01	TIMEOUT	pthread/fib_safe-6.yml	pruning	61.01484267297201
correct	10.61735496	26087424.0	01	false(unreach-call)	pthread/fib_unsafe-5.yml	pruning	10.636217485996895
error	60.838059801	26050560.0	01	TIMEOUT	pthread/fib_unsafe-6.yml	pruning	61.01315746898763
error	60.851404847	26066944.0	01	TIMEOUT	pthread/fib_unsafe-7.yml	pruning	61.013780649984255
error	61.034826675	1056960512.0	01	TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml	pruning	61.06245523400139
correct	0.072756068	26087424.0	01	false(unreach-call)	pthread/lazy01.yml	pruning	0.08829565590713173
correct	31.837092559	26148864.0	01	true	pthread-deagle/circular_buffer_ok.yml	pruning	31.864660545019433
correct	0.086859446	26140672.0	01	true	pthread-atomic/szymanski.yml	pruning	0.09384407999459654
correct	0.074130334	26054656.0	01	true	pthread-atomic/dekker.yml	pruning	0.08129749400541186
correct	0.076515823	26112000.0	01	true	pthread-atomic/dekker-unfair.yml	pruning	0.08211806009057909
correct	0.074264119	26054656.0	01	false(unreach-call)	pthread-theta/unwind3-1.yml	pruning	0.07864196796435863
correct	0.07316604	26042368.0	01	true	pthread-theta/exponential-nondet.yml	pruning	0.08368490706197917
correct	0.069014308	26173440.0	01	false(unreach-call)	pthread-theta/unwind2-1.yml	pruning	0.07725559000391513
correct	0.069741861	26087424.0	01	false(unreach-call)	pthread-theta/unwind2-100.yml	pruning	0.07558114896528423
correct	34.528467311	26206208.0	01	true	pthread/butterfly.yml	pruning	34.55290251702536
correct	0.066071946	25972736.0	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	pruning	0.07447673997376114
error	61.031596217	1057009664.0	01	TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml	pruning	61.05468775902409
correct	0.107223519	26271744.0	01	true	pthread/queue_ok.yml	pruning	0.11316737800370902
correct	11.93426226	523309056.0	01	true	pthread/queue_ok_longer.yml	pruning	11.955158027005382
correct	57.120581042	1871740928.0	01	true	pthread/queue_ok_longest.yml	pruning	57.15367391705513
error	60.894209254	195403776.0	01	TIMEOUT	pthread/queue_longer.yml	pruning	61.023496423033066
correct	1.299595621	26296320.0	01	false(unreach-call)	pthread/queue.yml	pruning	1.307562480098568
correct	0.080677816	26218496.0	01	false(unreach-call)	pthread/singleton.yml	pruning	0.08857999707106501
correct	0.079540359	26251264.0	01	true	pthread/singleton_with-uninit-problems.yml	pruning	0.08570406900253147
correct	3.853327199	26132480.0	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	pruning	3.8631507171085104
correct	0.504956937	26169344.0	01	false(unreach-call)	pthread/reorder_2.yml	pruning	0.5135921270120889
correct	0.119832235	26296320.0	01	false(unreach-call)	pthread/twostage_3.yml	pruning	0.1308926329948008
correct	0.076397159	26214400.0	01	true	ldv-races/race-1_1-join.yml	pruning	0.0829620260046795
correct	0.084989174	26275840.0	01	false(unreach-call)	ldv-races/race-1_3-join.yml	pruning	0.09738990594632924
correct	0.077846483	26222592.0	01	false(unreach-call)	ldv-races/race-1_2-join.yml	pruning	0.08525631797965616
correct	0.08056851	26357760.0	01	true	ldv-races/race-4_1-thread_local_vars.yml	pruning	0.08829924499150366
correct	0.076368582	26275840.0	01	true	ldv-races/race-2_1-container_of.yml	pruning	0.08950221398845315
correct	0.076926958	26275840.0	01	true	ldv-races/race-3_1-container_of-global.yml	pruning	0.08571077708620578
correct	0.060610937	25980928.0	02	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.064801707980223
correct	0.069865546	25956352.0	02	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.07310088200028986
correct	0.066957233	25952256.0	02	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.06829714798368514
correct	0.069321853	25927680.0	02	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.07142972899600863
correct	0.067709789	25952256.0	02	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.07363135693594813
correct	0.070576831	25976832.0	02	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.07423183089122176
correct	0.067016086	25985024.0	02	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.069709287956357
correct	0.067119934	25944064.0	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.07296895794570446
correct	0.064951235	26034176.0	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.06986377888824791
correct	0.069279325	25980928.0	02	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.07491939794272184
correct	0.055375377	26034176.0	02	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.06060352094937116
correct	0.072413093	26013696.0	02	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.08506857499014586
correct	0.057131874	26009600.0	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.06270185799803585
correct	0.068526136	26091520.0	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.0737845110706985
correct	0.069786767	26025984.0	02	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.07664717303123325
correct	0.066628818	26062848.0	02	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.06917721196077764
correct	0.060051583	25960448.0	02	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.06377958599478006
correct	0.073058257	26046464.0	02	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.08739966596476734
correct	0.061602848	25952256.0	02	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.06838561000768095
correct	0.064373017	26075136.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.08285524894017726
correct	0.070154528	25993216.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.07845832302700728
correct	0.066938143	26013696.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.0748948899563402
correct	0.066658215	26009600.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.07282740401569754
correct	0.068842684	25993216.0	02	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.07674265501555055
correct	0.066191137	26058752.0	02	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.07422871189191937
correct	0.071560735	26112000.0	02	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.08215621497947723
correct	0.074154421	25985024.0	02	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.07915049302391708
correct	0.073402125	26046464.0	02	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.07913274597376585
correct	0.068732558	26083328.0	02	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.08477876102551818
correct	0.072174781	26087424.0	02	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.08435300504788756
correct	0.067982461	25960448.0	02	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.08667713403701782
correct	0.07364556	26083328.0	02	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.07969259296078235
correct	0.070433159	26005504.0	02	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.07478651590645313
correct	0.070231291	26087424.0	02	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.08175414998549968
correct	0.075834334	26112000.0	02	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.08296307898126543
correct	0.073261263	25956352.0	02	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.08134078199509531
correct	0.077642953	26128384.0	02	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.08369169302750379
correct	0.077763437	26116096.0	02	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.08321996894665062
correct	0.10721178	26046464.0	02	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.11845771293155849
correct	0.079978013	26124288.0	02	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.08915482193697244
