variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-explanation-warmup-skips	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
baseline	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.066605984	0.0721310970839113	25841664.0	42	0	0															
baseline	sc	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.070998066	0.07486250100191683	25899008.0	0	4	0															
baseline	sc	r03	13-privatized_20-publish-regression_true.yml	true	correct	0.07093445	0.07848039700184017	25841664.0	0	2	0															
baseline	sc	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.069260491	0.07864590198732913	25845760.0	0	2	0															
baseline	sc	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.071385453	0.08207321702502668	25866240.0	0	3	0															
baseline	sc	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.071519958	0.07633062801323831	25825280.0	0	1	0															
baseline	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.071866945	0.07733326510060579	25845760.0	0	0	0															
baseline	sc	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.07008058	0.07341947290115058	25911296.0	0	4	0															
baseline	sc	r03	13-privatized_24-multiple-protecting_true.yml	true	correct	0.073322612	0.07909425103571266	25927680.0	0	7	0															
baseline	sc	r03	36-apron_21-traces-cluster-based_true.yml	true	correct	0.0744246	0.08070747402962297	25948160.0	0	6	0															
baseline	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.072755489	0.07959063490852714	25882624.0	0	1	0															
baseline	sc	r03	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.084330367	0.08969872398301959	25956352.0	0	26	0															
baseline	sc	r03	14_spin2003.yml	true	correct	0.07199063	0.07447695906739682	25808896.0	0	0	0															
baseline	sc	r03	29_conditionals_vs.yml	true	correct	0.073594708	0.0769993819994852	25825280.0	0	0	0															
baseline	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.069854047	0.07208145002368838	25763840.0	0	0	0															
baseline	sc	r03	46_monabsex2_vs.yml	true	correct	0.064648446	0.07192856899928302	25788416.0	0	0	0															
baseline	sc	r03	45_monabsex1_vs.yml	true	correct	0.072293102	0.07695365010295063	25833472.0	0	0	0															
baseline	sc	r03	stateful01-1.yml	false(unreach-call)	correct	0.070854894	0.07528659305535257	25849856.0	42	0	0															
baseline	sc	r03	stateful01-2.yml	true	correct	0.07311992	0.07901946792844683	25911296.0	0	6	0															
baseline	sc	r03	time_var_mutex.yml	true	correct	0.069584755	0.07610588008537889	25976832.0	0	2	0															
baseline	sc	r03	01b_inc.yml	true	correct	0.072412728	0.07602616411168128	25874432.0	0	0	0															
baseline	sc	r03	triangular-1.yml	true	correct	6.369681816	6.379763565026224	25853952.0	0	16632	0															
baseline	sc	r03	triangular-2.yml	false(unreach-call)	correct	1.563086455	1.571628450998105	25829376.0	42	3638	0															
baseline	sc	r03	02_inc_cas.yml	true	correct	0.070229088	0.07538860698696226	25882624.0	0	0	0															
baseline	sc	r03	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.834879582	3.851774210925214	56614912.0	42	0	0															
baseline	sc	r03	48_ticket_lock_low_contention_vs.yml	true	correct	0.073476213	0.07928692898713052	25866240.0	0	0	0															
baseline	sc	r03	28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	12.534652935	12.56717713503167	2061090816.0	42	0	0															
baseline	sc	r03	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.070065194	0.07928451604675502	25812992.0	42	0	0															
baseline	sc	r03	28-race_reach_46-escape_racefree.yml	true	correct	0.068792684	0.07571169105358422	25804800.0	0	2	0															
baseline	sc	r03	28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	12.473596452	12.50552817096468	2061045760.0	42	0	0															
baseline	sc	r03	28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	12.445002936	12.464846431976184	2061004800.0	42	0	0															
baseline	sc	r03	circular_buffer_bad.yml	false(unreach-call)	correct	0.07570546	0.08314340107608587	26001408.0	42	1	0															
baseline	sc	r03	fib_safe-5.yml	true	correct	3.730751921	3.740897082956508	25858048.0	0	2772	0															
baseline	sc	r03	fib_safe-6.yml	true	correct	18.582120371	18.630729387979954	25829376.0	0	12012	0															
baseline	sc	r03	fib_unsafe-5.yml	false(unreach-call)	correct	1.020725645	1.0341353069525212	25907200.0	42	632	0															
baseline	sc	r03	fib_unsafe-6.yml	false(unreach-call)	correct	5.143605457	5.182590374024585	25829376.0	42	2942	0															
baseline	sc	r03	fib_unsafe-7.yml	false(unreach-call)	correct	25.378772693	25.46254749491345	25808896.0	42	13238	0															
baseline	sc	r03	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	12.292706262	12.418923435965553	2061058048.0	42	0	0															
baseline	sc	r03	lazy01.yml	false(unreach-call)	correct	0.064102378	0.0705727260792628	25976832.0	42	1	0															
baseline	sc	r03	circular_buffer_ok.yml	true	correct	2.9959681	3.003223146079108	25972736.0	0	3432	0															
baseline	sc	r03	szymanski.yml	true	correct	0.065204612	0.07092773891054094	25808896.0	0	6	0															
baseline	sc	r03	dekker.yml	true	correct	0.06575808	0.07699374097865075	25870336.0	0	4	0															
baseline	sc	r03	dekker-unfair.yml	true	correct	0.063647078	0.0734041640534997	25894912.0	0	4	0															
baseline	sc	r03	unwind3-1.yml	false(unreach-call)	correct	0.063381365	0.07007331307977438	25882624.0	42	1	0															
baseline	sc	r03	exponential-nondet.yml	true	correct	0.064016713	0.0776750179938972	25825280.0	0	1	0															
baseline	sc	r03	unwind2-1.yml	false(unreach-call)	correct	0.061672124	0.07209514395799488	25878528.0	42	1	0															
baseline	sc	r03	unwind2-100.yml	false(unreach-call)	correct	0.063513298	0.0719302799552679	25911296.0	42	1	0															
baseline	sc	r03	butterfly.yml	true	correct	13.812066327	13.823691335972399	25993216.0	0	64560	0															
baseline	sc	r03	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.057662954	0.06725304399151355	25845760.0	0	0	0															
baseline	sc	r03	28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	12.076803574	12.104336000978947	2061012992.0	42	0	0															
baseline	sc	r03	queue_ok.yml	true	correct	0.069908458	0.0750315529294312	26038272.0	0	2	0															
baseline	sc	r03	queue_ok_longer.yml	true	correct	0.443961784	0.45527341903652996	79339520.0	0	2	0															
baseline	sc	r03	queue_ok_longest.yml	true	correct	1.549172392	1.5682879249798134	276860928.0	0	2	0															
baseline	sc	r03	queue_longer.yml	TIMEOUT	error	61.041191767	61.081613786984235	1084280832.0																		
baseline	sc	r03	queue.yml	false(unreach-call)	correct	0.086362686	0.09599545900709927	26050560.0	42	2	0															
baseline	sc	r03	singleton.yml	false(unreach-call)	correct	0.069903566	0.07880713196936995	26095616.0	42	1	0															
baseline	sc	r03	singleton_with-uninit-problems.yml	true	correct	0.070054903	0.07746021798811853	26066944.0	0	4	0															
baseline	sc	r03	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.118065471	0.12556357204448432	25952256.0	42	0	0															
baseline	sc	r03	reorder_2.yml	false(unreach-call)	correct	0.13730313	0.14463383599650115	26046464.0	42	162	0															
baseline	sc	r03	twostage_3.yml	false(unreach-call)	correct	0.080844546	0.08473650808446109	26148864.0	42	4	0															
baseline	sc	r03	race-1_1-join.yml	true	correct	0.067469675	0.07332495192531496	26099712.0	0	1	0															
baseline	sc	r03	race-1_3-join.yml	false(unreach-call)	correct	0.065125685	0.08335845405235887	26025984.0	42	1	0															
baseline	sc	r03	race-1_2-join.yml	false(unreach-call)	correct	0.067874313	0.07751632807776332	26083328.0	42	1	0															
baseline	sc	r03	race-4_1-thread_local_vars.yml	true	correct	0.066875333	0.07396654807962477	26099712.0	0	0	0															
baseline	sc	r03	race-2_1-container_of.yml	true	correct	0.06660612	0.07391492801252753	26112000.0	0	1	0															
baseline	sc	r03	race-3_1-container_of-global.yml	true	correct	0.064104232	0.07056188001297414	26152960.0	0	1	0															
baseline	sc	r04	13-privatized_66-mine-W-init_true.yml	true	correct	0.070448019	0.07203315303195268	25817088.0	0	1	0															
baseline	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.070448839	0.0747815880458802	25808896.0	42	0	0															
baseline	sc	r04	36-apron_16-traces-unprot2_true.yml	true	correct	0.063847678	0.07438175298739225	25800704.0	0	1	0															
baseline	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.068153755	0.07340992009267211	25792512.0	0	1	0															
baseline	sc	r04	13-privatized_47-refine-protected2_true.yml	true	correct	0.070840573	0.07559386105276644	25862144.0	0	2	0															
baseline	sc	r04	13-privatized_46-refine-protected1_true.yml	true	correct	0.073264964	0.07700995204504579	25821184.0	0	1	0															
baseline	sc	r04	36-apron_11-traces-max-simple_true.yml	true	correct	0.068169743	0.0759847080335021	25804800.0	0	2	0															
baseline	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.06624473	0.07269665889907628	25841664.0	42	0	0															
baseline	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.068133533	0.07630336505826563	25849856.0	42	0	0															
baseline	sc	r04	13-privatized_40-traces-ex-6_true.yml	true	correct	0.073198163	0.07946341496426612	25800704.0	0	1	0															
baseline	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.06475237	0.06827635096851736	25788416.0	0	1	0															
baseline	sc	r04	13-privatized_44-traces-mine2_true.yml	true	correct	0.069691584	0.07536971906665713	25755648.0	0	1	0															
baseline	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.068196912	0.07817171502392739	25767936.0	42	0	0															
baseline	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.070288585	0.07675224903505296	25784320.0	42	0	0															
baseline	sc	r04	13-privatized_36-traces-ex-3_true.yml	true	correct	0.069839555	0.07360661693383008	25731072.0	0	3	0															
baseline	sc	r04	13-privatized_18-first-reads_true.yml	true	correct	0.067894062	0.07842660206370056	25812992.0	0	2	0															
baseline	sc	r04	13-privatized_35-traces-ex-2_true.yml	true	correct	0.063644008	0.07029469299595803	25812992.0	0	2	0															
baseline	sc	r04	13-privatized_37-traces-ex-4_true.yml	true	correct	0.071266281	0.08202454808633775	25804800.0	0	2	0															
baseline	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.069375869	0.074303632020019	25796608.0	0	2	0															
baseline	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.073864453	0.08132179290987551	25776128.0	42	0	0															
baseline	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.069976019	0.07761786505579948	25817088.0	42	0	0															
baseline	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.07328803	0.07701921300031245	25776128.0	42	0	0															
baseline	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.067854947	0.07568920601624995	25767936.0	42	0	0															
baseline	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.070175634	0.07825935794971883	25743360.0	0	2	0															
baseline	sc	r04	13-privatized_01-priv_nr_true.yml	true	correct	0.060954232	0.07108112308196723	25821184.0	0	2	0															
baseline	sc	r04	13-privatized_19-publish-precision_true.yml	true	correct	0.067736614	0.07456539501436055	25841664.0	0	3	0															
baseline	sc	r04	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.067168648	0.07331505499314517	25792512.0	0	2	0															
baseline	sc	r04	13-privatized_33-traces-v-matters_true.yml	true	correct	0.069580247	0.0753886440070346	25825280.0	0	1	0															
baseline	sc	r04	13-privatized_25-struct_nr_true.yml	true	correct	0.070038628	0.0777757769683376	25804800.0	0	2	0															
baseline	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.072453072	0.07884952297899872	25812992.0	0	0	0															
baseline	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.070509585	0.07801691396161914	25882624.0	42	0	0															
baseline	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.067770439	0.07972638797946274	25825280.0	0	4	0															
baseline	sc	r04	13-privatized_20-publish-regression_true.yml	true	correct	0.063517152	0.07269539800472558	25862144.0	0	2	0															
baseline	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.070719451	0.07542598200961947	25833472.0	0	2	0															
baseline	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.066981754	0.0763001210289076	25825280.0	0	3	0															
baseline	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.067027048	0.07396177796181291	25812992.0	0	1	0															
baseline	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.073600639	0.08147794497199357	25853952.0	0	0	0															
baseline	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.068131717	0.07668289705179632	25878528.0	0	4	0															
baseline	sc	r04	13-privatized_24-multiple-protecting_true.yml	true	correct	0.075096544	0.08562982198782265	25825280.0	0	7	0															
baseline	sc	r04	36-apron_21-traces-cluster-based_true.yml	true	correct	0.075379707	0.08084971900098026	25899008.0	0	6	0															
baseline	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.060241633	0.06293424707837403	25808896.0	0	1	0															
baseline	sc	r04	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.086505773	0.09618901705835015	25948160.0	0	26	0															
baseline	sc	r04	14_spin2003.yml	true	correct	0.067590545	0.07317822799086571	25870336.0	0	0	0															
baseline	sc	r04	29_conditionals_vs.yml	true	correct	0.066246513	0.07235708693042397	25718784.0	0	0	0															
baseline	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.067424125	0.07380980090238154	25841664.0	0	0	0															
