tool		GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
run set		baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call	baseline.unreach-call
/workspace/svcomp2026-caat/sv-benchmarks/c/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
pthread/fib_unsafe-6.yml	false	false(unreach-call)	6.735807624	6.756195365014719	25.878528	false(unreach-call)	3.718375654	3.762088937975932	25.849856
pthread/fib_safe-10.yml	true	TIMEOUT	60.996072412	61.01303769898368	25.882624	TIMEOUT	61.001085005	61.01159272500081	25.866240
pthread/fib_safe-12.yml	true	TIMEOUT	60.99584423	61.0104411909997	25.899008	TIMEOUT	60.824886149	61.011143153999	25.890816
pthread/fib_unsafe-11.yml	false	TIMEOUT	60.992536215	61.01134685598663	25.874432	TIMEOUT	61.001078435	61.011211262026336	25.952256
goblint-regression/28-race_reach_40-trylock_racing.yml	false	ERROR (unsupported external)	1.594090728	1.601327490992844	26.136576	ERROR (unsupported external)	1.622807214	1.6546821809897665	26.021888
goblint-regression/28-race_reach_51-mutexptr_racefree.yml	true	TIMEOUT	61.204095725	61.249993656994775	3968.839680	OUT OF MEMORY	46.253632639	46.26455801600241	3999.997952
pthread/lazy01.yml	false	false(unreach-call)	0.071570202	0.07973562099505216	25.972736	false(unreach-call)	0.071081273	0.08185095101362094	26.001408
goblint-regression/28-race_reach_19-callback_racing.yml	false	TIMEOUT	60.809743666	61.25411052699201	3983.626240	OUT OF MEMORY	39.466724427	39.68357931799255	3999.997952
pthread-ext/04_incdec_cas.yml	true	true	0.071200106	0.07761653600027785	25.878528	true	0.07081657	0.08035249900422059	25.911296
goblint-regression/28-race_reach_03-munge_racing.yml	false	OUT OF MEMORY	10.709867245	10.717096350010252	3999.997952	OUT OF MEMORY	11.023992905	11.06036628698348	3999.997952
goblint-regression/28-race_reach_09-ptrmunge_racing.yml	false	OUT OF MEMORY	10.721103125	10.754919839004287	3999.997952	OUT OF MEMORY	11.282151704	11.287449738010764	3999.997952
goblint-regression/28-race_reach_61-invariant_racing.yml	false	TIMEOUT	61.201029928	61.25384783599293	3958.280192	OUT OF MEMORY	46.243254835	46.26042053400306	3999.997952
pthread-atomic/read_write_lock-2.yml	false	false(unreach-call)	0.120579963	0.1263881110062357	25.944064	false(unreach-call)	0.115893183	0.12173559700022452	25.935872
pthread-ext/26_stack_cas.yml	true	TIMEOUT	60.993097519	61.01594927397673	109.027328	TIMEOUT	60.98093217	61.017399595002644	105.648128
pthread-ext/26_stack_cas_longest-2.yml	true	TIMEOUT	60.611721647	61.01559345700662	111.112192	TIMEOUT	60.719611968	61.01798620101181	112.283648
pthread-ext/26_stack_cas_longest-1.yml	false	false(unreach-call)	0.157778264	0.17287282401230186	26.234880	false(unreach-call)	0.13399032	0.1409321829851251	26.251264
pthread-ext/25_stack_longer-2.yml	true	TIMEOUT	61.009536326	61.01710761000868	103.235584	TIMEOUT	61.006596577	61.01832458199351	101.048320
pthread-ext/25_stack_longer-1.yml	false	false(unreach-call)	0.081749972	0.09085044998209924	26.140672	false(unreach-call)	0.08577987	0.09171072297613136	26.132480
pthread-ext/08_rand_cas.yml	true	true	0.075635046	0.08343873801641166	26.005504	true	0.076385173	0.08097136102151126	26.001408
pthread-wmm/safe029_tso.yml	true	true	0.236974946	0.24488904399913736	25.882624	true	0.205349453	0.21283741400111467	25.866240
pthread-wmm/safe033_tso.yml	true	true	0.411939945	0.42181443198933266	25.874432	true	0.354005359	0.36179027598700486	25.862144
pthread-wmm/safe006_pso.oepc_pso.opt_tso.oepc_tso.opt-thin000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	true	0.254097825	0.2673789609980304	25.870336	true	0.211077107	0.2235236900160089	25.870336
pthread-wmm/safe030_tso.yml	true	TIMEOUT	60.978029822	61.00874078797642	25.882624	TIMEOUT	61.002047242	61.01136139800656	25.997312
pthread-wmm/safe011_tso.yml	true	TIMEOUT	60.978426044	61.01186233898625	25.878528	TIMEOUT	60.999250434	61.01151021398255	25.980928
pthread-atomic/peterson.yml	true	true	0.069378747	0.07500350000918843	25.878528	true	0.070965003	0.07918095597415231	25.862144
pthread-wmm/safe031_tso.yml	true	TIMEOUT	60.948498398	61.01202612899942	25.976832	TIMEOUT	60.980279406	61.012542042997666	25.989120
pthread-wmm/safe004_tso.yml	true	TIMEOUT	60.998512078	61.00800672499463	25.931776	TIMEOUT	60.842748089	61.01425078997272	25.997312
pthread-wmm/safe021_tso.yml	true	TIMEOUT	61.004467019	61.011825174995465	25.927680	TIMEOUT	60.690023992	61.01489638799103	25.997312
pthread-wmm/safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	true	55.936191197	55.96021138501237	25.931776	true	41.840816102	41.851016253000125	25.997312
pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	61.005519436	61.02074128401	25.886720	TIMEOUT	61.004803558	61.013321141013876	25.907200
pthread-wmm/safe003_tso.yml	true	TIMEOUT	60.98784173	61.00958769200952	25.903104	TIMEOUT	60.973813284	61.010644435998984	25.989120
pthread-wmm/safe028_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	60.968752081	61.01050694799051	26.017792	TIMEOUT	61.001601541	61.010204124992015	25.989120
pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	60.9947888	61.00982613800443	25.903104	TIMEOUT	61.00176746	61.0118412419979	25.956352
pthread-wmm/safe034_tso.yml	true	TIMEOUT	60.983601115	61.01462819101289	25.866240	TIMEOUT	60.674846616	61.01136415399378	25.993216
pthread-wmm/safe023_tso.yml	true	TIMEOUT	60.992199447	61.0096197379753	25.935872	TIMEOUT	60.999069078	61.01275436897413	26.005504
pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	60.990482127	61.01025192000088	25.923584	TIMEOUT	60.996999984	61.010057983978186	25.956352
pthread-wmm/safe025_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	60.803984106	61.009394817985594	25.960448	TIMEOUT	61.004877046	61.01242892499431	25.907200
pthread-wmm/safe035_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	60.955774711	61.01327246200526	25.915392	TIMEOUT	61.005426882	61.01136978302384	25.878528
pthread-atomic/lamport.yml	true	true	0.071943496	0.08096245999331586	25.866240	true	0.068759841	0.0756981199956499	25.874432
pthread-wmm/safe027_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	TIMEOUT	60.999786998	61.01269546101685	25.972736	TIMEOUT	61.004289755	61.01249761399231	25.989120
pthread-atomic/dekker-unfair.yml	true	true	0.069835816	0.08000629500020295	25.907200	true	0.066681902	0.07533260001218878	25.858048
pthread-theta/unwind3-1.yml	false	false(unreach-call)	0.067608113	0.07756010300363414	25.980928	false(unreach-call)	0.065522721	0.07257221799227409	25.993216
pthread-theta/unwind3-nondet.yml	false	true	0.067303029	0.07353699399391189	25.931776	true	0.06650656	0.07715641701361164	25.874432
pthread-theta/unwind1-100.yml	false	true	0.068920694	0.07492030100547709	26.005504	true	0.067591886	0.07520428599673323	26.021888
pthread-theta/exponential-64.yml	true	TIMEOUT	60.996598328	61.01531252099085	63.385600	TIMEOUT	61.005365788	61.01351178900222	65.150976
pthread-theta/exponential-nondet.yml	true	true	0.091646449	0.09875746298348531	25.878528	true	0.067981574	0.0766468629881274	25.923584
pthread-theta/unwind2-100.yml	false	false(unreach-call)	0.070119535	0.07559612600016408	26.021888	false(unreach-call)	0.070031787	0.08232959199813195	25.931776
pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml	true	ERROR (compilation)	0.065673752	0.07566105498699471	25.608192	ERROR (compilation)	0.062539228	0.07007672797772102	25.645056
pthread-theta/wsc.yml	true	true	0.106251704	0.12160914001287892	25.993216	true	0.079257776	0.08493810100480914	26.005504
pthread-wmm/safe033_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	0.828891777	0.8754813180130441	26.148864	false(unreach-call)	0.613151257	0.6205374150013085	26.152960
pthread-wmm/rfi004.yml	false	false(unreach-call)	4.208613118	4.275378424994415	26.193920	false(unreach-call)	3.024382194	3.0347382559848484	26.202112
pthread-wmm/safe029_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	0.117004239	0.12671497600967996	26.263552	false(unreach-call)	0.107874082	0.11434536598972045	26.198016
pthread-wmm/mix054_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	false(unreach-call)	0.36742752	0.37167517899069935	26.157056	false(unreach-call)	0.294014997	0.30252962702070363	26.206208
pthread-wmm/safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	0.115340164	0.12306503800209612	26.255360	false(unreach-call)	0.10513855	0.11446244799299166	26.243072
pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml	false	TIMEOUT	60.997558624	61.01452445902396	26.132480	TIMEOUT	61.003970054	61.009082148986636	26.202112
pthread-wmm/mix022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	0.184549871	0.18925594800384715	26.210304	false(unreach-call)	0.149688166	0.1551328019995708	26.255360
pthread-wmm/mix048_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr000_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	false	false(unreach-call)	0.129791286	0.13909599999897182	26.206208	false(unreach-call)	0.115698648	0.12339604098815471	26.132480
pthread-wmm/rfi000_power.opt_pso.opt_rmo.opt.yml	false	false(unreach-call)	1.385302375	1.3969550370238721	26.234880	false(unreach-call)	1.092065022	1.0971756679937243	26.259456
pthread-wmm/rfi001_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	0.25054765	0.26346658600959927	26.259456	false(unreach-call)	0.193434113	0.20105559498188086	26.251264
pthread-wmm/mix041_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	false(unreach-call)	1.437627602	1.4874663089867681	26.263552	false(unreach-call)	1.084578779	1.0942388009862043	26.144768
pthread-wmm/mix012_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false	false(unreach-call)	0.186060765	0.19337216898566112	26.177536	false(unreach-call)	0.146198197	0.15257233500597067	26.255360
pthread-wmm/mix034_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false	false(unreach-call)	0.25473104	0.271372369985329	26.144768	false(unreach-call)	0.192080039	0.1993378739862237	26.210304
pthread-wmm/safe030_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	60.939440657	61.01090383299743	26.275840	TIMEOUT	60.988309718	61.01187772699632	26.185728
pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	61.002450052	61.01245263501187	26.259456	TIMEOUT	61.004091289	61.01302502301405	26.259456
pthread-wmm/mix033.opt.yml	false	TIMEOUT	60.696253216	61.01253563101636	26.132480	TIMEOUT	60.78581283	61.009229318995494	26.165248
pthread-wmm/mix053.opt.yml	false	TIMEOUT	60.979363779	61.015525374998106	26.243072	TIMEOUT	61.000926411	61.012348903983366	26.177536
pthread-wmm/mix032.opt.yml	false	TIMEOUT	60.790001163	61.0117513690202	26.144768	TIMEOUT	61.002206658	61.01197366800625	26.181632
pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	TIMEOUT	60.999760874	61.016718279977795	26.152960	TIMEOUT	61.003911763	61.01102873598575	26.263552
pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml	false	TIMEOUT	60.996582643	61.01236826600507	26.238976	TIMEOUT	61.002160429	61.00975548097631	26.251264
pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	60.995153568	61.00850065800478	26.292224	TIMEOUT	60.987722766	61.0159464640019	26.288128
pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	TIMEOUT	60.985598933	61.01336704098503	26.161152	TIMEOUT	61.001297041	61.008673275006004	26.251264
pthread-wmm/safe014_rmo.oepc.yml	false	false(unreach-call)	0.081154216	0.08681874797912315	26.198016	false(unreach-call)	0.077705722	0.08834262500749901	26.214400
pthread-wmm/safe012_rmo.oepc.yml	false	false(unreach-call)	0.077559302	0.08494534197961912	26.206208	false(unreach-call)	0.080399841	0.08743200800381601	26.259456
pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	0.081032883	0.08677048899699003	26.193920	false(unreach-call)	0.080922694	0.09238205300061963	26.259456
pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	10.220557411	10.229816773993662	26.275840	false(unreach-call)	7.128165523	7.132671235012822	26.218496
pthread-wmm/mix039.opt.yml	false	TIMEOUT	60.986052553	61.01001873399946	26.169344	TIMEOUT	60.87629774	61.01299208399723	26.202112
pthread-wmm/mix035_power.opt_rmo.opt.yml	false	TIMEOUT	60.929922535	61.00939220501459	26.238976	TIMEOUT	60.494147352	61.01122316997498	26.304512
pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	13.326782871	13.332928040996194	26.267648	false(unreach-call)	8.682993296	8.691162507981062	26.234880
pthread-wmm/mix036_pso.opt_tso.opt.yml	false	TIMEOUT	61.004098762	61.01123161398573	26.267648	TIMEOUT	61.002709226	61.01135781701305	26.214400
pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	60.990900839	61.01052421599161	26.198016	TIMEOUT	61.004535049	61.008877039013896	26.218496
pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml	false	false(unreach-call)	0.082194679	0.09067190301720984	26.288128	false(unreach-call)	0.074580148	0.08059623400913551	26.157056
pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	60.991090045	61.00947529100813	26.255360	TIMEOUT	61.003656681	61.01653502698173	26.247168
pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	false	TIMEOUT	60.985414548	61.00810444698436	26.259456	TIMEOUT	60.652720151	61.01262277099886	26.263552
pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	13.616576386	13.624608478014125	26.218496	false(unreach-call)	8.841159645	8.866692092997255	26.263552
pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false	false(unreach-call)	10.680158977	10.68610491900472	26.275840	false(unreach-call)	7.313350547	7.321083495975472	26.247168
pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	31.775784326	31.89186259699636	26.312704	false(unreach-call)	19.480957435	19.493694748991402	26.210304
pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.967996636	61.013165957003366	26.300416	false(unreach-call)	38.253976854	38.26201190799475	26.181632
pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	60.989946314	61.010406394983875	26.288128	TIMEOUT	60.970916288	61.01210647801054	26.259456
pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	61.005895247	61.01456321097794	26.263552	TIMEOUT	60.991490305	61.00973137200344	26.284032
pthread-wmm/mix042.oepc.yml	false	TIMEOUT	60.998961421	61.01134489598917	26.267648	false(unreach-call)	38.866381494	38.87486776098376	26.275840
pthread-wmm/mix038_tso.oepc.yml	false	TIMEOUT	61.006628885	61.014848375984	26.255360	TIMEOUT	60.969322063	61.01395952599705	26.320896
pthread-wmm/mix044.opt.yml	false	TIMEOUT	60.996911594	61.014991525997175	26.271744	TIMEOUT	61.003896211	61.01527452899609	26.251264
pthread-wmm/mix026_pso.opt_rmo.opt.yml	false	TIMEOUT	61.003737142	61.01007100698189	26.255360	TIMEOUT	60.977016889	61.01442313499865	26.173440
pthread-wmm/mix006_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	61.003462298	61.01228895699023	26.279936	false(unreach-call)	51.348205061	51.36146673298208	26.259456
pthread-wmm/mix023_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	60.995548623	61.0121040189988	26.259456	TIMEOUT	60.997561125	61.01010087199393	26.247168
pthread-wmm/mix012_pso.opt_tso.opt.yml	false	false(unreach-call)	1.197802777	1.2069702219741885	26.259456	false(unreach-call)	0.834634988	0.8414521649829112	26.263552
pthread-wmm/thin002_rmo.yml	false	false(unreach-call)	0.083983591	0.08830658899387345	26.230784	false(unreach-call)	0.085056029	0.09157670300919563	26.181632
pthread-wmm/rfi010.yml	false	false(unreach-call)	2.662886906	2.6691289379959926	26.308608	false(unreach-call)	1.818022734	1.8288100009958725	26.263552
pthread-wmm/mix024_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	false	false(unreach-call)	35.052543705	35.07974538899725	26.198016	false(unreach-call)	20.76377134	20.772685128002195	26.255360
pthread-wmm/mix033_tso.oepc.yml	false	TIMEOUT	61.004246956	61.01458311200258	26.238976	TIMEOUT	60.813170258	61.00981804198818	26.284032
pthread-wmm/mix015.oepc.yml	false	false(unreach-call)	35.437840781	35.472215159010375	26.275840	false(unreach-call)	21.065960599	21.07269105198793	26.288128
pthread-wmm/mix000.opt.yml	false	false(unreach-call)	2.71312079	2.719466670008842	26.292224	false(unreach-call)	1.859914296	1.871600590995513	26.255360
pthread-wmm/safe009_rmo.opt.yml	false	TIMEOUT	60.999721877	61.014365397015354	26.222592	false(unreach-call)	56.00035107	56.005868905980606	26.255360
pthread-wmm/safe018_power.oepc.yml	false	false(unreach-call)	0.085761494	0.09521634399425238	26.300416	false(unreach-call)	0.083005239	0.09244053100701421	26.247168
pthread-wmm/mix030_power.opt_pso.opt_rmo.opt.yml	false	TIMEOUT	60.999464452	61.01293336899835	26.259456	TIMEOUT	60.976675242	61.01093901399872	26.292224
pthread-wmm/safe014_power.oepc.yml	false	false(unreach-call)	0.084500492	0.0959743260173127	26.263552	false(unreach-call)	0.08663638	0.09021095299976878	26.230784
pthread-wmm/mix002.oepc.yml	false	TIMEOUT	60.993493823	61.015835063997656	26.263552	false(unreach-call)	55.611335077	55.62093196201022	26.226688
pthread-wmm/mix021_tso.oepc.yml	false	TIMEOUT	60.998134025	61.0162321680109	26.312704	TIMEOUT	61.002799509	61.01048431699746	26.386432
pthread-wmm/mix022_tso.yml	false	false(unreach-call)	1.096890111	1.1032840539992321	26.357760	false(unreach-call)	0.795846965	0.8032009440066759	26.398720
pthread-wmm/rfi007_tso.yml	false	false(unreach-call)	1.108843998	1.1236086700228043	26.394624	false(unreach-call)	0.784263126	0.7935028270003386	26.333184
pthread-wmm/mix026_power.opt_tso.opt.yml	false	TIMEOUT	60.784224066	61.011366912018275	26.320896	TIMEOUT	61.001753444	61.01218735400471	26.267648
pthread-wmm/mix016_pso.opt_tso.opt.yml	false	TIMEOUT	60.917239947	61.012739860016154	26.300416	TIMEOUT	61.003736198	61.01176397400559	26.300416
pthread-wmm/mix057_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.943027975	61.013319711986696	26.304512	TIMEOUT	60.939130382	61.01116027100943	26.263552
pthread-wmm/mix000.oepc.yml	false	false(unreach-call)	0.230416967	0.24172137601999566	26.271744	false(unreach-call)	0.178817605	0.18921231999411248	26.361856
pthread-wmm/rfi008.oepc.yml	false	false(unreach-call)	0.229670408	0.24002830500830896	26.337280	false(unreach-call)	0.176210586	0.18475469399709255	26.329088
pthread-wmm/mix055_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.993573002	61.008594168000855	26.251264	TIMEOUT	61.006286232	61.01354413700756	26.320896
pthread-wmm/mix030_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.989615922	61.01587206198019	26.259456	TIMEOUT	61.004518431	61.012497845018515	26.390528
pthread-wmm/mix003_power.opt_pso.opt_rmo.opt_tso.opt.yml	false	TIMEOUT	60.749308485	61.011130736005725	26.284032	TIMEOUT	60.985414383	61.01272024799255	26.296320
pthread-wmm/mix027_tso.yml	false	TIMEOUT	61.003532589	61.01175748597598	26.398720	TIMEOUT	60.913501359	61.01259694600594	26.382336
pthread-wmm/mix015.opt.yml	false	TIMEOUT	60.986880026	61.012639916007174	26.312704	TIMEOUT	60.820073858	61.015117476985324	26.279936
pthread-wmm/mix021_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.895656888	61.01131925001391	26.259456	TIMEOUT	60.9766556	61.01679149499978	26.312704
pthread-wmm/mix047_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.978329612	61.010714750998886	26.324992	TIMEOUT	60.995342013	61.00668156699976	26.353664
pthread-wmm/mix028_tso.yml	false	TIMEOUT	60.95796727	61.01457407398266	26.390528	TIMEOUT	60.980962557	61.009178553998936	26.402816
pthread-wmm/mix020.oepc.yml	false	TIMEOUT	61.002267582	61.0110017650004	26.243072	TIMEOUT	61.004784625	61.01188879602705	26.316800
pthread-wmm/mix046.oepc.yml	false	TIMEOUT	61.003023831	61.01662247101194	26.247168	TIMEOUT	60.862928406	61.012062801019056	26.296320
pthread-wmm/mix044_tso.oepc.yml	false	TIMEOUT	60.997361976	61.013257113983855	26.439680	TIMEOUT	61.004947083	61.01333742699353	26.406912
pthread-wmm/mix040_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.991455764	61.00873740500538	26.259456	TIMEOUT	60.845397761	61.016163614986	26.279936
pthread-wmm/thin002_power.oepc.yml	false	false(unreach-call)	0.092756337	0.098761100001866	26.263552	false(unreach-call)	0.086935046	0.09306059597292915	26.267648
pthread-wmm/mix037_tso.oepc.yml	false	TIMEOUT	60.999954132	61.012470588990254	26.415104	TIMEOUT	60.991283317	61.01046250900254	26.386432
pthread-wmm/mix039.oepc.yml	false	TIMEOUT	60.999006316	61.01780726900324	26.243072	TIMEOUT	61.002937197	61.01319534299546	26.259456
pthread-wmm/mix008_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	61.002338193	61.01729007999529	26.345472	TIMEOUT	60.979712006	61.01461168398964	26.308608
pthread-wmm/mix021.opt.yml	false	TIMEOUT	61.001247832	61.011268610018305	26.345472	TIMEOUT	60.981745185	61.01119844301138	26.345472
pthread-wmm/safe012_power.opt.yml	false	TIMEOUT	61.001234172	61.00918184098555	26.361856	TIMEOUT	60.892658296	61.010456496005645	26.263552
pthread-wmm/mix007.oepc.yml	false	TIMEOUT	60.991149562	61.01646337698912	26.398720	TIMEOUT	60.803569113	61.011296675977064	26.374144
pthread-wmm/mix005_tso.oepc.yml	false	TIMEOUT	61.000555341	61.01086235998082	26.415104	TIMEOUT	61.002029811	61.00727300698054	26.402816
pthread-wmm/rfi009_power.opt_pso.oepc_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	60.999193016	61.0105735489924	26.435584	TIMEOUT	61.000574355	61.012313916988205	26.390528
pthread-wmm/mix014_power.oepc_pso.oepc_rmo.oepc.yml	false	TIMEOUT	60.997065507	61.01359777399921	26.394624	TIMEOUT	61.005662889	61.01296538600582	26.349568
pthread-wmm/mix020.opt.yml	false	TIMEOUT	60.802941602	61.01406243100064	26.316800	TIMEOUT	61.004582663	61.00939704797929	26.374144
pthread-wmm/mix013.oepc.yml	false	TIMEOUT	60.964016302	61.013929456996266	26.267648	TIMEOUT	61.002794354	61.01266780900187	26.329088
pthread-wmm/mix008.opt.yml	false	TIMEOUT	60.984512485	61.01382905401988	26.329088	TIMEOUT	60.998411613	61.01201050297823	26.423296
pthread-wmm/mix005.opt.yml	false	TIMEOUT	61.004174952	61.0111222040141	26.337280	TIMEOUT	61.004278808	61.013214267994044	26.386432
pthread-wmm/mix014.opt.yml	false	TIMEOUT	60.998581633	61.00994134598295	26.341376	TIMEOUT	60.950525613	61.01442854999914	26.304512
pthread-wmm/mix013.opt.yml	false	TIMEOUT	60.672181066	61.00853612498031	26.345472	TIMEOUT	61.003196878	61.00949109302019	26.345472
pthread-wmm/safe009_rmo.oepc.yml	false	false(unreach-call)	0.087785564	0.0956502269837074	26.398720	false(unreach-call)	0.086456716	0.09271091499249451	26.398720
pthread-wmm/rfi006_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	false	TIMEOUT	61.000418601	61.01247306901496	26.443776	TIMEOUT	60.947705698	61.01076218500384	26.517504
pthread-wmm/safe008_power.opt.yml	false	TIMEOUT	60.989438475	61.009799696999835	26.390528	TIMEOUT	60.661312743	61.013183408998884	26.402816
pthread-wmm/safe000_power.opt.yml	false	TIMEOUT	60.957091119	61.00747605098877	26.382336	TIMEOUT	60.983519922	61.01346576499054	26.382336
pthread-wmm/safe028_rmo.yml	false	TIMEOUT	60.988186082	61.01255566100008	26.398720	TIMEOUT	60.98769521	61.015707128011854	26.402816
pthread-wmm/thin002_power.opt.yml	false	TIMEOUT	60.816266801	61.0154746370099	26.402816	TIMEOUT	60.919527455	61.01780239600339	26.460160
pthread-wmm/mix001.oepc.yml	false	TIMEOUT	61.000245166	61.01374567000312	26.431488	TIMEOUT	61.00502608	61.01243992699892	26.386432
pthread-wmm/safe019_rmo.oepc.yml	false	false(unreach-call)	0.090192609	0.09763392800232396	26.472448	false(unreach-call)	0.088259434	0.09480907002580352	26.497024
pthread-wmm/rfi005.yml	false	false(unreach-call)	0.086331236	0.08990008698310703	26.443776	false(unreach-call)	0.08751943	0.09801838200655766	26.447872
pthread-wmm/rfi000_power.oepc_pso.oepc_rmo.oepc.yml	false	false(unreach-call)	0.311307025	0.31708904399420135	26.529792	false(unreach-call)	0.228697833	0.24548074099584483	26.480640
pthread-deagle/arithmetic_prog_ok.yml	true	ERROR (compilation)	0.061871737	0.06988306299899705	25.522176	ERROR (compilation)	0.06209907	0.06901194600504823	25.481216
