metric	group	task_yaml	ratio
cpu	pso	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	0.9763999750857157
cpu	pso	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	1.1147450539346546
cpu	pso	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	1.0480781574469724
cpu	pso	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	1.0034533859542523
cpu	pso	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1.0421742316491729
cpu	pso	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	0.9942327662105503
cpu	pso	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	0.9697026383116215
cpu	pso	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	0.9867005921346509
cpu	pso	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1.0467503654958215
cpu	pso	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	1.0687786100583898
cpu	pso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0.8825815665768776
cpu	pso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	0.9464339655679667
cpu	pso	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1.0513257266060168
cpu	pso	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	0.9762737310438867
cpu	pso	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	1.0007319184055932
cpu	pso	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0.9590611747835753
cpu	pso	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	0.9781007082032444
cpu	pso	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	1.0430675453007108
cpu	pso	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1.0055364529366435
cpu	pso	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	0.9968462584251887
cpu	pso	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0.9765526614416299
cpu	pso	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0.9141945182589899
cpu	pso	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	0.9989120473311512
cpu	pso	c/goblint-regression/28-race_reach_45-escape_racing.yml	1.0693100004000018
cpu	pso	c/goblint-regression/28-race_reach_46-escape_racefree.yml	0.9784723885654651
cpu	pso	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1.1512942095622198
cpu	pso	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	1.0409218218973002
cpu	pso	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	1.1141937154055643
cpu	pso	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1.0082215115992392
cpu	pso	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1.0401744823629837
cpu	pso	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	1.028715203303988
cpu	pso	c/ldv-races/race-1_1-join.yml	1.0261943230528439
cpu	pso	c/ldv-races/race-1_2-join.yml	0.9698761442091314
cpu	pso	c/ldv-races/race-1_3-join.yml	1.0205506360418475
cpu	pso	c/ldv-races/race-2_1-container_of.yml	1.0224831327731925
cpu	pso	c/ldv-races/race-3_1-container_of-global.yml	0.9036220652588595
cpu	pso	c/ldv-races/race-4_1-thread_local_vars.yml	0.9671853286403042
cpu	pso	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1.002313270398739
cpu	pso	c/pthread-atomic/dekker-unfair.yml	0.9838997071936171
cpu	pso	c/pthread-atomic/dekker.yml	1.0548407450480957
cpu	pso	c/pthread-atomic/szymanski.yml	0.992785399480809
cpu	pso	c/pthread-atomic/time_var_mutex.yml	1.0573097372024785
cpu	pso	c/pthread-deagle/circular_buffer_bad.yml	1.0789083525103724
cpu	pso	c/pthread-ext/01b_inc.yml	0.9980557288836786
cpu	pso	c/pthread-ext/02_inc_cas.yml	0.9190433491656855
cpu	pso	c/pthread-ext/14_spin2003.yml	1.031975479993256
cpu	pso	c/pthread-ext/29_conditionals_vs.yml	1.0188239422128655
cpu	pso	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0.9895896627931039
cpu	pso	c/pthread-ext/45_monabsex1_vs.yml	0.9563101598686933
cpu	pso	c/pthread-ext/46_monabsex2_vs.yml	0.9454575280476043
cpu	pso	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1.1333083624492988
cpu	pso	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1.122665736244448
cpu	pso	c/pthread-theta/exponential-nondet.yml	0.959421426845177
cpu	pso	c/pthread-theta/unwind2-1.yml	0.988367248018645
cpu	pso	c/pthread-theta/unwind2-100.yml	0.9325600153641651
cpu	pso	c/pthread-theta/unwind3-1.yml	1.0583519269486121
cpu	pso	c/pthread/lazy01.yml	0.9723003428004837
cpu	pso	c/pthread/queue.yml	1.0498265911403215
cpu	pso	c/pthread/queue_ok.yml	0.8962908003287567
cpu	pso	c/pthread/reorder_2.yml	1.0356519309012426
cpu	pso	c/pthread/singleton.yml	1.0495776199573814
cpu	pso	c/pthread/singleton_with-uninit-problems.yml	0.9937130956361033
cpu	pso	c/pthread/stateful01-1.yml	1.0386622974458617
cpu	pso	c/pthread/stateful01-2.yml	0.9083340918101108
cpu	pso	c/pthread/triangular-2.yml	1.0301980477276478
cpu	pso	c/pthread/twostage_3.yml	1.0271458616057276
cpu	all	c/goblint-regression/13-privatized_01-priv_nr_true.yml	0.9805912948910278
cpu	all	c/goblint-regression/13-privatized_18-first-reads_true.yml	1.027584648329603
cpu	all	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0.9468173940087806
cpu	all	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1.0670092559709707
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_true.yml	1.0324093814213793
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0.9587127944215171
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	0.9454155813548892
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1.0537977182282485
cpu	all	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	1.0264586112665042
cpu	all	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1.0211228938868235
cpu	all	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	1.0389464266705413
cpu	all	c/goblint-regression/13-privatized_25-struct_nr_true.yml	1.0119101543021325
cpu	all	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	0.969669820854857
cpu	all	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	0.9974054536492137
cpu	all	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	1.0332636004174098
cpu	all	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	1.0403741785885192
cpu	all	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	1.0186870062069273
cpu	all	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	1.0009899861302314
cpu	all	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	1.0341934367982162
cpu	all	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	0.9877825890082937
cpu	all	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	0.9910958000167435
cpu	all	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	1.0840741642350944
cpu	all	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	1.0347022233039997
cpu	all	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	1.0898720058387237
cpu	all	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0.9917481126703797
cpu	all	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	0.9683595661543313
cpu	all	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	1.0026041715270402
cpu	all	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	1.0126652034437893
cpu	all	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0.9959102831204175
cpu	all	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	0.9727523574156156
cpu	all	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	0.9558209266220997
cpu	all	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	1.0440356900158334
cpu	all	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1.0198461560883731
cpu	all	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	0.9929378407085478
cpu	all	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0.9933000072556059
cpu	all	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1.0129425226777167
cpu	all	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	1.0016006696813413
cpu	all	c/goblint-regression/28-race_reach_45-escape_racing.yml	1.063743047371781
cpu	all	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1.0360125386880668
cpu	all	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	1.0044090223215543
cpu	all	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	1.0055056501555375
cpu	all	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	1.0559771697836335
cpu	all	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	1.0475934952115997
cpu	all	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	1.05361453280838
cpu	all	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	1.058611800082202
cpu	all	c/ldv-races/race-1_1-join.yml	1.014364614607194
cpu	all	c/ldv-races/race-1_2-join.yml	0.9986757709250575
cpu	all	c/ldv-races/race-1_3-join.yml	0.9834803235851963
cpu	all	c/ldv-races/race-2_1-container_of.yml	0.9935538187434549
cpu	all	c/ldv-races/race-3_1-container_of-global.yml	0.9921476688819939
cpu	all	c/ldv-races/race-4_1-thread_local_vars.yml	0.9865786977728456
cpu	all	c/pthread-C-DAC/pthread-demo-datarace-3.yml	1.0175445919399952
cpu	all	c/pthread-atomic/dekker-unfair.yml	0.9776841031455099
cpu	all	c/pthread-atomic/dekker.yml	1.0098786946390979
cpu	all	c/pthread-atomic/szymanski.yml	0.9956122121335165
cpu	all	c/pthread-atomic/time_var_mutex.yml	1.0125239506334327
cpu	all	c/pthread-deagle/circular_buffer_bad.yml	1.0062694389596303
cpu	all	c/pthread-ext/01b_inc.yml	1.0039730498298058
cpu	all	c/pthread-ext/02_inc_cas.yml	1.0061943491608027
cpu	all	c/pthread-ext/14_spin2003.yml	1.0342402934229582
cpu	all	c/pthread-ext/29_conditionals_vs.yml	1.0107746904602763
cpu	all	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0.9634998623088276
cpu	all	c/pthread-ext/45_monabsex1_vs.yml	0.9656447621354723
cpu	all	c/pthread-ext/46_monabsex2_vs.yml	0.9927558861129259
cpu	all	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0.9671846866602514
cpu	all	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1.0147393821568012
cpu	all	c/pthread-theta/exponential-nondet.yml	0.9934209954278204
