category	cputime	memory	repetition	status	task	variant	walltime
correct	0.080999047	26271744.0	01	false(unreach-call)	pthread/singleton.yml	pruning	0.08992770599434152
correct	0.08446359	26234880.0	01	true	pthread/singleton_with-uninit-problems.yml	pruning	0.08875539602013305
correct	1.814753572	26066944.0	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	pruning	1.8309969149995595
correct	0.434697872	26173440.0	01	false(unreach-call)	pthread/reorder_2.yml	pruning	0.45661111804656684
correct	0.119641015	26402816.0	01	false(unreach-call)	pthread/twostage_3.yml	pruning	0.12958702305331826
correct	0.076589605	26296320.0	01	true	ldv-races/race-1_1-join.yml	pruning	0.0818093809648417
correct	0.072471288	26304512.0	01	false(unreach-call)	ldv-races/race-1_3-join.yml	pruning	0.080720730999019
correct	0.083747973	26218496.0	01	false(unreach-call)	ldv-races/race-1_2-join.yml	pruning	0.09120689803967252
correct	0.07982463	26292224.0	01	true	ldv-races/race-4_1-thread_local_vars.yml	pruning	0.08885322802234441
correct	0.075841923	26324992.0	01	true	ldv-races/race-2_1-container_of.yml	pruning	0.08385291195008904
correct	0.073948568	26275840.0	01	true	ldv-races/race-3_1-container_of-global.yml	pruning	0.07905225397553295
correct	0.072441655	25927680.0	02	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.07906528899911791
correct	0.062130153	25882624.0	02	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.06598381197545677
correct	0.075895415	25915392.0	02	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.07978895399719477
correct	0.069578144	25952256.0	02	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.07613113598199561
correct	0.055127335	25980928.0	02	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.0614738580188714
correct	0.065119328	25903104.0	02	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.06997543800389394
correct	0.065825606	26046464.0	02	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.07388479600194842
correct	0.066562004	26025984.0	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.07286355295218527
correct	0.06869982	25960448.0	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.07520524796564132
correct	0.065916159	25997312.0	02	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.07350575103191659
correct	0.066300058	25952256.0	02	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.07121105497935787
correct	0.065760116	25952256.0	02	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.07161557598738
correct	0.066367503	26042368.0	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.07115091104060411
correct	0.066647693	26034176.0	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.07162472198251635
correct	0.067794589	25964544.0	02	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.07454497501021251
correct	0.066489869	26087424.0	02	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.07425390498246998
correct	0.070212779	26017792.0	02	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.07588450197363272
correct	0.072621407	26021888.0	02	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.07487098802812397
correct	0.067559173	26079232.0	02	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.07345351204276085
correct	0.074155191	26038272.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.0829988670302555
correct	0.062118781	26087424.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.06768349400954321
correct	0.066785475	26001408.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.08243634802056476
correct	0.075847505	26030080.0	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.07928087800974026
correct	0.06082129	26017792.0	02	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.07135347498115152
correct	0.069411504	26030080.0	02	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.08453410997753963
correct	0.068927156	26071040.0	02	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.0745187450083904
correct	0.06803384	25980928.0	02	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.0790678120101802
correct	0.06990463	26009600.0	02	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.07753619801951572
correct	0.069170631	26091520.0	02	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.0770270359935239
correct	0.070198891	26046464.0	02	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.08627570600947365
correct	0.067375319	26046464.0	02	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.07749934401363134
correct	0.075008944	25997312.0	02	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.08098595699993894
correct	0.074066756	25980928.0	02	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.08187752799130976
correct	0.076210864	26042368.0	02	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.08319683704758063
correct	0.074658087	26046464.0	02	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.0836941059678793
correct	0.0706327	25972736.0	02	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.07606607401976362
correct	0.069963159	26140672.0	02	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.07996136596193537
correct	0.077402263	26083328.0	02	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.08239870599936694
correct	0.129535582	26087424.0	02	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.13719525502528995
correct	0.079154128	26091520.0	02	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.08716416195966303
