variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_unique_edges	lazy_depth_fallbacks	records
before	pso	r04	dekker.yml	0	1062459	6648	35	70	4168	3884	0	1
before	pso	r04	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	fib_safe-5.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	fib_safe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	fib_unsafe-5.yml	0	12484935065	171752	243	96526	59081568	48653991	0	1
before	pso	r04	fib_unsafe-6.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	fib_unsafe-7.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	lazy01.yml	0	448179	5592	29	36	1292	1083	0	1
before	pso	r04	pthread-demo-datarace-3.yml	0	41073919	231304	262	80	930799	667018	0	1
before	pso	r04	queue.yml	0	678939195	145000	205	5918	8338574	5756739	0	1
before	pso	r04	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	queue_ok.yml	0	10830517	534328	433	34	139619	112697	0	1
before	pso	r04	queue_ok_longer.yml	101238003	3713088498	44133960	8033	34	50040459	40080337	0	1
before	pso	r04	queue_ok_longest.yml	528312566	14777603430	174022760	16033	34	199599659	159839537	0	1
before	pso	r04	race-1_1-join.yml	0	73050	3304	16	6	62	49	0	1
before	pso	r04	race-1_2-join.yml	0	307437	5416	28	26	955	695	0	1
before	pso	r04	race-1_3-join.yml	0	299592	5416	28	26	955	695	0	1
before	pso	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	pso	r04	reorder_2.yml	0	349153710	29416	82	12692	2734116	2568326	0	1
before	pso	r04	singleton.yml	0	670322	8760	47	40	2993	2795	0	1
before	pso	r04	singleton_with-uninit-problems.yml	0	2018795	8936	48	130	10309	9591	0	1
before	pso	r04	stateful01-1.yml	0	483512	6824	36	20	1173	950	0	1
before	pso	r04	stateful01-2.yml	0	3942147	6824	36	246	13660	10628	0	1
before	pso	r04	szymanski.yml	0	8591543	5944	31	756	28914	23908	0	1
before	pso	r04	time_var_mutex.yml	0	790061	6296	33	44	2459	2195	0	1
before	pso	r04	triangular-1.yml	0	0	0	0	0	0	0	0	0
before	pso	r04	triangular-2.yml	0	12093394659	24488	68	493952	72496725	61348503	0	1
before	pso	r04	twostage_3.yml	0	7057315	36104	101	138	57584	53706	0	1
before	pso	r04	unwind2-1.yml	0	86493	3656	18	6	108	95	0	1
before	pso	r04	unwind2-100.yml	0	73183	3656	18	6	108	95	0	1
before	pso	r04	unwind3-1.yml	0	82453	3656	18	6	192	168	0	1
before	sc	r01	01b_inc.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_01-priv_nr_true.yml	0	35399	3336	16	0	0	0	0	1
before	sc	r01	13-privatized_18-first-reads_true.yml	0	31009	2536	12	0	0	0	0	1
before	sc	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	18773	1736	8	0	0	0	0	1
before	sc	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	15362	1736	8	0	0	0	0	1
before	sc	r01	13-privatized_19-publish-precision_true.yml	0	45674	3736	18	0	0	0	0	1
before	sc	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	25366	2736	13	0	0	0	0	1
before	sc	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	13435	2736	13	0	0	0	0	1
before	sc	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_20-publish-regression_true.yml	0	29178	2536	12	0	0	0	0	1
before	sc	r01	13-privatized_24-multiple-protecting_true.yml	0	358563	10536	52	0	0	0	0	1
before	sc	r01	13-privatized_25-struct_nr_true.yml	0	40423	3336	16	0	0	0	0	1
before	sc	r01	13-privatized_27-multiple-protecting2_true.yml	0	934129	12336	61	0	0	0	0	1
before	sc	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	96042	6336	31	0	0	0	0	1
before	sc	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	57612	4336	21	0	0	0	0	1
before	sc	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	74648	5136	25	0	0	0	0	1
before	sc	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	118406	6136	30	0	0	0	0	1
before	sc	r01	13-privatized_33-traces-v-matters_true.yml	0	61124	3936	19	0	0	0	0	1
before	sc	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	33584	2936	14	0	0	0	0	1
before	sc	r01	13-privatized_35-traces-ex-2_true.yml	0	47764	4136	20	0	0	0	0	1
before	sc	r01	13-privatized_36-traces-ex-3_true.yml	0	69164	3736	18	0	0	0	0	1
before	sc	r01	13-privatized_37-traces-ex-4_true.yml	0	38166	3136	15	0	0	0	0	1
before	sc	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	67559	4136	20	0	0	0	0	1
before	sc	r01	13-privatized_40-traces-ex-6_true.yml	0	28130	2936	14	0	0	0	0	1
before	sc	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	27740	2736	13	0	0	0	0	1
before	sc	r01	13-privatized_42-traces-ex-mini_true.yml	0	26292	3936	19	0	0	0	0	1
before	sc	r01	13-privatized_44-traces-mine2_true.yml	0	17234	2736	13	0	0	0	0	1
before	sc	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	56750	4136	20	0	0	0	0	1
before	sc	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_47-refine-protected2_true.yml	0	37921	2536	12	0	0	0	0	1
before	sc	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	14_spin2003.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	28-race_reach_01-simple_racing.yml	0	9930145874	1807007952	40017	0	0	0	0	1
before	sc	r01	28-race_reach_06-cond_racing1.yml	0	8796605158	1807007952	40017	0	0	0	0	1
before	sc	r01	28-race_reach_11-ptr_racing.yml	0	9760151349	1807007952	40017	0	0	0	0	1
before	sc	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	28-race_reach_24-sound_lock_racing.yml	0	9759384753	1807007952	40017	0	0	0	0	1
before	sc	r01	28-race_reach_37-indirect_racing.yml	0	9060232598	1807053072	40018	0	0	0	0	1
before	sc	r01	28-race_reach_45-escape_racing.yml	0	12826	3936	19	0	0	0	0	1
before	sc	r01	28-race_reach_46-escape_racefree.yml	0	22439	3536	17	0	0	0	0	1
before	sc	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	36-apron_11-traces-max-simple_true.yml	0	37329	2536	12	0	0	0	0	1
before	sc	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	36-apron_21-traces-cluster-based_true.yml	0	256334	7136	35	0	0	0	0	1
before	sc	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	butterfly.yml	0	3723058292	12136	60	0	0	0	0	1
before	sc	r01	circular_buffer_bad.yml	0	307849	34136	85	0	0	0	0	1
before	sc	r01	circular_buffer_ok.yml	0	1085749541	185736	232	0	0	0	0	1
before	sc	r01	dekker-unfair.yml	0	96682	6336	31	0	0	0	0	1
before	sc	r01	dekker.yml	0	95495	6336	31	0	0	0	0	1
before	sc	r01	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	fib_safe-5.yml	0	1308711605	194536	243	0	0	0	0	1
before	sc	r01	fib_safe-6.yml	0	6869420442	281136	281	0	0	0	0	1
before	sc	r01	fib_unsafe-5.yml	0	579223116	194536	243	0	0	0	0	1
before	sc	r01	fib_unsafe-6.yml	0	1631173315	281136	281	0	0	0	0	1
before	sc	r01	fib_unsafe-7.yml	0	9077867065	319136	319	0	0	0	0	1
before	sc	r01	lazy01.yml	0	43398	5336	26	0	0	0	0	1
before	sc	r01	pthread-demo-datarace-3.yml	0	6990920	262136	262	0	0	0	0	1
before	sc	r01	queue.yml	0	11048226	160936	201	0	0	0	0	1
before	sc	r01	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	sc	r01	queue_ok.yml	0	641654	183336	229	0	0	0	0	1
before	sc	r01	queue_ok_longer.yml	24101944	365574207	23936072	4029	0	0	0	0	1
before	sc	r01	queue_ok_longest.yml	308670152	853388438	94781648	8029	0	0	0	0	1
before	sc	r01	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	race-1_2-join.yml	0	14219	4736	23	0	0	0	0	1
before	sc	r01	race-1_3-join.yml	0	13794	4736	23	0	0	0	0	1
before	sc	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	reorder_2.yml	0	9529680	32936	82	0	0	0	0	1
before	sc	r01	singleton.yml	0	75119	8736	43	0	0	0	0	1
before	sc	r01	singleton_with-uninit-problems.yml	0	117261	8936	44	0	0	0	0	1
before	sc	r01	stateful01-1.yml	0	38386	6336	31	0	0	0	0	1
before	sc	r01	stateful01-2.yml	0	102784	6536	32	0	0	0	0	1
before	sc	r01	szymanski.yml	0	338574	5936	29	0	0	0	0	1
before	sc	r01	time_var_mutex.yml	0	37743	5736	28	0	0	0	0	1
before	sc	r01	triangular-1.yml	0	1440506835	27336	68	0	0	0	0	1
before	sc	r01	triangular-2.yml	0	179366681	27336	68	0	0	0	0	1
before	sc	r01	twostage_3.yml	0	855756	40136	100	0	0	0	0	1
before	sc	r01	unwind2-1.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	unwind2-100.yml	0	0	0	0	0	0	0	0	1
before	sc	r01	unwind3-1.yml	0	13117	3736	18	0	0	0	0	1
before	sc	r02	01b_inc.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_01-priv_nr_true.yml	0	35715	3336	16	0	0	0	0	1
before	sc	r02	13-privatized_18-first-reads_true.yml	0	32545	2536	12	0	0	0	0	1
before	sc	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	13396	1736	8	0	0	0	0	1
before	sc	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	22605	1736	8	0	0	0	0	1
before	sc	r02	13-privatized_19-publish-precision_true.yml	0	48910	3736	18	0	0	0	0	1
before	sc	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	12916	2736	13	0	0	0	0	1
before	sc	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	27222	2736	13	0	0	0	0	1
before	sc	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_20-publish-regression_true.yml	0	27791	2536	12	0	0	0	0	1
before	sc	r02	13-privatized_24-multiple-protecting_true.yml	0	276990	10536	52	0	0	0	0	1
before	sc	r02	13-privatized_25-struct_nr_true.yml	0	24278	3336	16	0	0	0	0	1
before	sc	r02	13-privatized_27-multiple-protecting2_true.yml	0	1176191	12336	61	0	0	0	0	1
before	sc	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	121230	6336	31	0	0	0	0	1
before	sc	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	49530	4336	21	0	0	0	0	1
before	sc	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	96789	5136	25	0	0	0	0	1
before	sc	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	86730	6136	30	0	0	0	0	1
before	sc	r02	13-privatized_33-traces-v-matters_true.yml	0	41772	3936	19	0	0	0	0	1
before	sc	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	38121	2936	14	0	0	0	0	1
before	sc	r02	13-privatized_35-traces-ex-2_true.yml	0	48149	4136	20	0	0	0	0	1
before	sc	r02	13-privatized_36-traces-ex-3_true.yml	0	73817	3736	18	0	0	0	0	1
before	sc	r02	13-privatized_37-traces-ex-4_true.yml	0	23956	3136	15	0	0	0	0	1
before	sc	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	60634	4136	20	0	0	0	0	1
before	sc	r02	13-privatized_40-traces-ex-6_true.yml	0	27781	2936	14	0	0	0	0	1
before	sc	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	27260	2736	13	0	0	0	0	1
before	sc	r02	13-privatized_42-traces-ex-mini_true.yml	0	30595	3936	19	0	0	0	0	1
before	sc	r02	13-privatized_44-traces-mine2_true.yml	0	22878	2736	13	0	0	0	0	1
before	sc	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	56916	4136	20	0	0	0	0	1
before	sc	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_47-refine-protected2_true.yml	0	34122	2536	12	0	0	0	0	1
before	sc	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	14_spin2003.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	28-race_reach_01-simple_racing.yml	0	10106217964	1807007952	40017	0	0	0	0	1
before	sc	r02	28-race_reach_06-cond_racing1.yml	0	8616123275	1807007952	40017	0	0	0	0	1
before	sc	r02	28-race_reach_11-ptr_racing.yml	0	9756261551	1807007952	40017	0	0	0	0	1
before	sc	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	28-race_reach_24-sound_lock_racing.yml	0	11247078706	1807007952	40017	0	0	0	0	1
before	sc	r02	28-race_reach_37-indirect_racing.yml	0	11420880754	1807053072	40018	0	0	0	0	1
before	sc	r02	28-race_reach_45-escape_racing.yml	0	21226	3936	19	0	0	0	0	1
before	sc	r02	28-race_reach_46-escape_racefree.yml	0	32438	3536	17	0	0	0	0	1
before	sc	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	36-apron_11-traces-max-simple_true.yml	0	37669	2536	12	0	0	0	0	1
before	sc	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	36-apron_21-traces-cluster-based_true.yml	0	254219	7136	35	0	0	0	0	1
before	sc	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	butterfly.yml	0	4581504473	12136	60	0	0	0	0	1
before	sc	r02	circular_buffer_bad.yml	0	321142	34136	85	0	0	0	0	1
before	sc	r02	circular_buffer_ok.yml	0	1652444974	185736	232	0	0	0	0	1
before	sc	r02	dekker-unfair.yml	0	97477	6336	31	0	0	0	0	1
before	sc	r02	dekker.yml	0	16152745	6336	31	0	0	0	0	1
before	sc	r02	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	fib_safe-5.yml	0	1036761840	194536	243	0	0	0	0	1
before	sc	r02	fib_safe-6.yml	0	9949083299	281136	281	0	0	0	0	1
before	sc	r02	fib_unsafe-5.yml	0	804004949	194536	243	0	0	0	0	1
before	sc	r02	fib_unsafe-6.yml	0	1954225009	281136	281	0	0	0	0	1
before	sc	r02	fib_unsafe-7.yml	0	9731885587	319136	319	0	0	0	0	1
before	sc	r02	lazy01.yml	0	52937	5336	26	0	0	0	0	1
before	sc	r02	pthread-demo-datarace-3.yml	0	7101426	262136	262	0	0	0	0	1
before	sc	r02	queue.yml	0	2978256	160936	201	0	0	0	0	1
before	sc	r02	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	sc	r02	queue_ok.yml	0	603593	183336	229	0	0	0	0	1
before	sc	r02	queue_ok_longer.yml	23898262	184865571	23936072	4029	0	0	0	0	1
before	sc	r02	queue_ok_longest.yml	98574183	689438957	94781648	8029	0	0	0	0	1
before	sc	r02	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	race-1_2-join.yml	0	22825	4736	23	0	0	0	0	1
before	sc	r02	race-1_3-join.yml	0	14885	4736	23	0	0	0	0	1
before	sc	r02	race-2_1-container_of.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	reorder_2.yml	0	10582003	32936	82	0	0	0	0	1
before	sc	r02	singleton.yml	0	71814	8736	43	0	0	0	0	1
before	sc	r02	singleton_with-uninit-problems.yml	0	118298	8936	44	0	0	0	0	1
before	sc	r02	stateful01-1.yml	0	57456	6336	31	0	0	0	0	1
before	sc	r02	stateful01-2.yml	0	123883	6536	32	0	0	0	0	1
before	sc	r02	szymanski.yml	0	340994	5936	29	0	0	0	0	1
before	sc	r02	time_var_mutex.yml	0	43826	5736	28	0	0	0	0	1
before	sc	r02	triangular-1.yml	0	764474971	27336	68	0	0	0	0	1
before	sc	r02	triangular-2.yml	0	399672439	27336	68	0	0	0	0	1
before	sc	r02	twostage_3.yml	0	1031283	40136	100	0	0	0	0	1
before	sc	r02	unwind2-1.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	unwind2-100.yml	0	0	0	0	0	0	0	0	1
before	sc	r02	unwind3-1.yml	0	15033	3736	18	0	0	0	0	1
before	sc	r03	01b_inc.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	02_inc_cas.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_01-priv_nr_true.yml	0	27714	3336	16	0	0	0	0	1
before	sc	r03	13-privatized_18-first-reads_true.yml	0	23032	2536	12	0	0	0	0	1
before	sc	r03	13-privatized_18-first-reads_unknown_1_neg.yml	0	20322	1736	8	0	0	0	0	1
before	sc	r03	13-privatized_18-first-reads_unknown_2_pos.yml	0	13082	1736	8	0	0	0	0	1
before	sc	r03	13-privatized_19-publish-precision_true.yml	0	65450	3736	18	0	0	0	0	1
before	sc	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	0	20833	2736	13	0	0	0	0	1
before	sc	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	0	23698	2736	13	0	0	0	0	1
before	sc	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_20-publish-regression_true.yml	0	24282	2536	12	0	0	0	0	1
before	sc	r03	13-privatized_24-multiple-protecting_true.yml	0	362361	10536	52	0	0	0	0	1
before	sc	r03	13-privatized_25-struct_nr_true.yml	0	30714	3336	16	0	0	0	0	1
before	sc	r03	13-privatized_27-multiple-protecting2_true.yml	0	1178904	12336	61	0	0	0	0	1
before	sc	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	0	123306	6336	31	0	0	0	0	1
before	sc	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	0	66476	4336	21	0	0	0	0	1
before	sc	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	0	79305	5136	25	0	0	0	0	1
before	sc	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	89625	6136	30	0	0	0	0	1
before	sc	r03	13-privatized_33-traces-v-matters_true.yml	0	39279	3936	19	0	0	0	0	1
before	sc	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	31699	2936	14	0	0	0	0	1
before	sc	r03	13-privatized_35-traces-ex-2_true.yml	0	64880	4136	20	0	0	0	0	1
before	sc	r03	13-privatized_36-traces-ex-3_true.yml	0	51600	3736	18	0	0	0	0	1
before	sc	r03	13-privatized_37-traces-ex-4_true.yml	0	29856	3136	15	0	0	0	0	1
before	sc	r03	13-privatized_38-traces-ex-4-switch_true.yml	0	74831	4136	20	0	0	0	0	1
before	sc	r03	13-privatized_40-traces-ex-6_true.yml	0	33330	2936	14	0	0	0	0	1
before	sc	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	13104	2736	13	0	0	0	0	1
before	sc	r03	13-privatized_42-traces-ex-mini_true.yml	0	31238	3936	19	0	0	0	0	1
before	sc	r03	13-privatized_44-traces-mine2_true.yml	0	25772	2736	13	0	0	0	0	1
before	sc	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	42009	4136	20	0	0	0	0	1
before	sc	r03	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_47-refine-protected2_true.yml	0	33698	2536	12	0	0	0	0	1
before	sc	r03	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	14_spin2003.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	28-race_reach_01-simple_racing.yml	0	9695021038	1807007952	40017	0	0	0	0	1
before	sc	r03	28-race_reach_06-cond_racing1.yml	0	8957821818	1807007952	40017	0	0	0	0	1
before	sc	r03	28-race_reach_11-ptr_racing.yml	0	20407194163	1807007952	40017	0	0	0	0	1
before	sc	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	28-race_reach_24-sound_lock_racing.yml	0	18567296082	1807007952	40017	0	0	0	0	1
before	sc	r03	28-race_reach_37-indirect_racing.yml	0	9253291746	1807053072	40018	0	0	0	0	1
before	sc	r03	28-race_reach_45-escape_racing.yml	0	12281	3936	19	0	0	0	0	1
before	sc	r03	28-race_reach_46-escape_racefree.yml	0	27020	3536	17	0	0	0	0	1
before	sc	r03	29_conditionals_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	36-apron_11-traces-max-simple_true.yml	0	30471	2536	12	0	0	0	0	1
before	sc	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	36-apron_21-traces-cluster-based_true.yml	0	200252	7136	35	0	0	0	0	1
before	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	45_monabsex1_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	46_monabsex2_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	butterfly.yml	0	5244033356	12136	60	0	0	0	0	1
before	sc	r03	circular_buffer_bad.yml	0	322382	34136	85	0	0	0	0	1
before	sc	r03	circular_buffer_ok.yml	0	710901994	185736	232	0	0	0	0	1
before	sc	r03	dekker-unfair.yml	0	24131686	6336	31	0	0	0	0	1
before	sc	r03	dekker.yml	0	86264	6336	31	0	0	0	0	1
before	sc	r03	exponential-nondet.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	fib_safe-5.yml	0	1282074487	194536	243	0	0	0	0	1
before	sc	r03	fib_safe-6.yml	0	9912276000	281136	281	0	0	0	0	1
before	sc	r03	fib_unsafe-5.yml	0	293154133	194536	243	0	0	0	0	1
before	sc	r03	fib_unsafe-6.yml	0	1959985200	281136	281	0	0	0	0	1
before	sc	r03	fib_unsafe-7.yml	0	9260602752	319136	319	0	0	0	0	1
before	sc	r03	lazy01.yml	0	52214	5336	26	0	0	0	0	1
before	sc	r03	pthread-demo-datarace-3.yml	0	7043600	262136	262	0	0	0	0	1
before	sc	r03	queue.yml	0	2873725	160936	201	0	0	0	0	1
before	sc	r03	queue_longer.yml	0	0	0	0	0	0	0	0	0
before	sc	r03	queue_ok.yml	0	627295	183336	229	0	0	0	0	1
before	sc	r03	queue_ok_longer.yml	104357942	548277681	23936072	4029	0	0	0	0	1
before	sc	r03	queue_ok_longest.yml	96647677	655886072	94781648	8029	0	0	0	0	1
before	sc	r03	race-1_1-join.yml	0	0	0	0	0	0	0	0	1
before	sc	r03	race-1_2-join.yml	0	25795	4736	23	0	0	0	0	1
before	sc	r03	race-1_3-join.yml	0	21569	4736	23	0	0	0	0	1
