task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	benchmark-consistent	0.071943041s	0.07765924400882795s	25559040B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_neg.yml	true	wrong	conditional-input-miss	0.070044649s	0.07426637201569974s	25559040B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	benchmark-consistent	0.071111377s	0.08436653600074351s	25620480B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	benchmark-consistent	0.070240754s	0.07747000898234546s	25694208B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	benchmark-consistent	0.07360369s	0.07905004796339199s	25694208B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	benchmark-consistent	0.069452013s	0.07315078098326921s	25698304B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	benchmark-consistent	0.070192598s	0.07369795901468024s	25694208B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	benchmark-consistent	0.067193361s	0.08090898400405422s	25763840B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_18-first-reads_unknown_2_neg.yml	true	wrong	conditional-input-miss	0.070354367s	0.07937754195882007s	25669632B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	benchmark-consistent	0.065701981s	0.07103565498255193s	25690112B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	benchmark-consistent	0.076120558s	0.08134027500636876s	25690112B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	benchmark-consistent	0.071461865s	0.07674908201443031s	25698304B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	benchmark-consistent	0.071026056s	0.0759261500206776s	25698304B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	benchmark-consistent	0.069739441s	0.07510127400746569s	25731072B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	benchmark-consistent	0.072880725s	0.0803177630295977s	25739264B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	benchmark-consistent	0.068098392s	0.07739776000380516s	25694208B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	benchmark-consistent	0.073536035s	0.0810875580064021s	25694208B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_pos.yml	true	wrong	conditional-input-miss	0.074753836s	0.08123568398877978s	25694208B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	benchmark-consistent	0.064527239s	0.07000518002314493s	25739264B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	benchmark-consistent	0.071331608s	0.07998173194937408s	25735168B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	benchmark-consistent	0.072316389s	0.07905374199617654s	25640960B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	benchmark-consistent	0.071525131s	0.07892506598727778s	25796608B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-semi1.wvr.yml	true	correct	benchmark-consistent	0.063016681s	0.07262268901104107s	25272320B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-easy11.wvr.yml	TIMEOUT	error	unknown	60.97295379s	61.01132321602199s	25178112B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-easy7.wvr.yml	true	correct	benchmark-consistent	0.064463652s	0.07241262000752613s	25305088B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-easy1.wvr.yml	true	correct	benchmark-consistent	0.066774769s	0.07408098300220445s	25214976B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-figure1-alt.wvr.yml	true	correct	benchmark-consistent	0.06762284s	0.07436717301607132s	25190400B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-figure3.wvr.yml	TIMEOUT	error	unknown	60.957669467s	61.02612511499319s	124350464B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-easy8.wvr.yml	true	correct	benchmark-consistent	0.066985969s	0.07474359998013824s	25202688B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-2-unrolled.wvr.yml	true	correct	benchmark-consistent	0.065216533s	0.07251070300117135s	25284608B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-simple-equiv.wvr.yml	true	correct	benchmark-consistent	0.066101917s	0.07062291901092976s	25280512B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-2.wvr.yml	true	correct	benchmark-consistent	0.066107027s	0.07358949398621917s	25227264B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/mult-dist.wvr.yml	OUT OF MEMORY	error	unknown	10.988872156s	11.008142962993588s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/clever.wvr.yml	true	correct	benchmark-consistent	0.069020064s	0.0767887820256874s	25296896B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-nonblocking-counter-alt2.wvr.yml	TIMEOUT	error	unknown	60.972548105s	61.02194559603231s	116396032B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-counter-determinism.wvr.yml	true	correct	benchmark-consistent	0.068724805s	0.07775411097100005s	25235456B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-2.wvr.yml	true	correct	benchmark-consistent	0.067119651s	0.07760509999934584s	25300992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-2-unrolled-atomic.wvr.yml	true	correct	benchmark-consistent	0.066694563s	0.0751265209983103s	25247744B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-sre-trans.wvr.yml	true	correct	benchmark-consistent	0.06647486s	0.07620890799444169s	25296896B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/spaghetti.wvr.yml	TIMEOUT	error	unknown	60.958827882s	61.0194385520299s	84283392B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-sre-subst.wvr.yml	true	correct	benchmark-consistent	0.066469811s	0.07678241899702698s	25337856B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-simpl-str-symm.wvr.yml	true	correct	benchmark-consistent	0.069232229s	0.08154117502272129s	25305088B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-threaded-sum-2.wvr.yml	TIMEOUT	error	unknown	60.817549268s	61.022137744002976s	109371392B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-easy10.wvr.yml	true	correct	benchmark-consistent	0.068030673s	0.07934732601279393s	25346048B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-bakery-2.wvr.yml	true	correct	benchmark-consistent	0.067869436s	0.07970576197840273s	25276416B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-mult-equiv.wvr.yml	TIMEOUT	error	unknown	60.973227073s	61.02526142500574s	121106432B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-proofs-counter-add-4-semi-Q67.wvr.yml	true	correct	benchmark-consistent	0.066668564s	0.07807440694887191s	25382912B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-time-symm.wvr.yml	true	correct	benchmark-consistent	0.069334415s	0.0757314819493331s	25296896B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp3x3.wvr.yml	true	correct	benchmark-consistent	0.068436513s	0.07659867900656536s	25403392B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-channel-sum.wvr.yml	true	correct	benchmark-consistent	0.06916591s	0.07707277196459472s	25333760B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-counter-queue.wvr.yml	true	wrong	conditional-input-miss	0.069503946s	0.07888471998739988s	25235456B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-context1.wvr.yml	true	correct	benchmark-consistent	0.063634595s	0.07147564896149561s	25300992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-match-symm.wvr.yml	true	correct	benchmark-consistent	0.06674934s	0.07677063101436943s	25264128B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-sorted.wvr.yml	true	correct	benchmark-consistent	0.066163962s	0.07603251800173894s	25341952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-5.wvr.yml	true	correct	benchmark-consistent	0.073587931s	0.0794002820039168s	25288704B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-exp-term-symm.wvr.yml	true	correct	benchmark-consistent	0.06649825s	0.07351302797906101s	25354240B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-array-sum-alt.wvr.yml	true	wrong	conditional-input-miss	0.071933531s	0.07844840799225494s	25300992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-3.wvr.yml	true	correct	benchmark-consistent	0.068216186s	0.07345371204428375s	25313280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-chromosome-opt-symm.wvr.yml	true	correct	benchmark-consistent	0.071827941s	0.07990565500222147s	25300992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-min-array.wvr.yml	true	correct	benchmark-consistent	0.070148037s	0.0838309500250034s	25280512B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-counter-queue2.wvr.yml	true	correct	benchmark-consistent	0.070592689s	0.07995649799704552s	25292800B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/bench-exp3x3-opt.wvr.yml	true	correct	benchmark-consistent	0.067785495s	0.07736513501731679s	25370624B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-min-array-hom.wvr.yml	true	correct	benchmark-consistent	0.071630069s	0.07982983504189178s	25374720B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/loop-tiling-eq.wvr.yml	true	correct	benchmark-consistent	0.07067079s	0.07885005901334807s	25358336B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/unroll-cond-3.wvr.yml	true	correct	benchmark-consistent	0.070276632s	0.07576918002450839s	25346048B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-send-receive-alt.wvr.yml	true	correct	benchmark-consistent	0.06624726s	0.07494640501681715s	25272320B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-threaded-sum-3.wvr.yml	TIMEOUT	error	unknown	60.944650031s	61.020370964950416s	104861696B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-counter-fun.wvr.yml	true	correct	benchmark-consistent	0.071587469s	0.07452449999982491s	25321472B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-array-sum-alt2.wvr.yml	true	correct	benchmark-consistent	0.074028719s	0.08269693498732522s	25362432B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-min-max-inc.wvr.yml	true	correct	benchmark-consistent	0.069181633s	0.07793792599113658s	25387008B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-mts.wvr.yml	true	correct	benchmark-consistent	0.072952705s	0.07878469600109383s	25403392B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-5.wvr.yml	true	correct	benchmark-consistent	0.065691429s	0.07990125101059675s	25378816B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-time-subst.wvr.yml	true	correct	benchmark-consistent	0.073672956s	0.08217456698184833s	25382912B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-array-sum2.wvr.yml	true	correct	benchmark-consistent	0.071631561s	0.08089385501807556s	25296896B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-match-trans.wvr.yml	true	correct	benchmark-consistent	0.07308045s	0.08126482297666371s	25423872B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-chromosome-symm.wvr.yml	true	correct	benchmark-consistent	0.072269574s	0.0780731100239791s	25333760B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-queue-add-2-nl.wvr.yml	OUT OF MEMORY	error	unknown	14.640172816s	14.679829023953062s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-match-subst.wvr.yml	true	correct	benchmark-consistent	0.072920213s	0.07837376795941964s	25300992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-7.wvr.yml	true	correct	benchmark-consistent	0.075708546s	0.08578431000933051s	25333760B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-misc-1.wvr.yml	true	correct	benchmark-consistent	0.073157252s	0.08116851496743038s	25366528B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-inc-subseq.wvr.yml	true	correct	benchmark-consistent	0.069955797s	0.07750071201007813s	25309184B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-array-int-subst.wvr.yml	true	correct	benchmark-consistent	0.075585103s	0.08699282101588324s	25415680B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-three-array-min.wvr.yml	true	correct	benchmark-consistent	0.070518105s	0.07939868496032432s	25452544B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-three-array-max.wvr.yml	true	correct	benchmark-consistent	0.073170353s	0.0802243190119043s	25444352B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-dot-product.wvr.yml	true	correct	benchmark-consistent	0.07203137s	0.08204140898305923s	25382912B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-barrier.wvr.yml	true	correct	benchmark-consistent	0.065562928s	0.07562079600756988s	25440256B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/test-hard1.wvr.yml	true	correct	benchmark-consistent	0.070142148s	0.07744362996891141s	25313280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-ticket-8.wvr.yml	true	correct	benchmark-consistent	0.071868621s	0.08153561700601131s	25473024B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-chromosome-subst.wvr.yml	true	correct	benchmark-consistent	0.076759265s	0.08550944802118465s	25346048B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-bakery-3.wvr.yml	true	correct	benchmark-consistent	0.067003279s	0.07624846900580451s	25464832B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-collitem-trans.wvr.yml	true	correct	benchmark-consistent	0.075612076s	0.0877087299595587s	25387008B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-collitem-subst.wvr.yml	true	correct	benchmark-consistent	0.074445089s	0.08582476497394964s	25300992B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-horseshoe.wvr.yml	OUT OF MEMORY	error	unknown	14.743680252s	14.762818415008951s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-queue-add-3-nl.wvr.yml	OUT OF MEMORY	error	unknown	14.917579788s	14.946428415016271s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-parallel-sum-1.wvr.yml	true	correct	benchmark-consistent	0.076491409s	0.08268419996602461s	25403392B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-ring.wvr.yml	true	correct	benchmark-consistent	0.070859802s	0.08129761001328006s	25382912B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-prod-cons3.wvr.yml	true	correct	benchmark-consistent	0.071737984s	0.08048816001974046s	25477120B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-buffer-mult2.wvr.yml	OUT OF MEMORY	error	unknown	15.192390626s	15.216510672995355s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-buffer-mult.wvr.yml	OUT OF MEMORY	error	unknown	14.928760627s	14.949548260017764s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-buffer-series2.wvr.yml	true	correct	benchmark-consistent	0.074328364s	0.08100304199615493s	25440256B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-parallel-sum-2.wvr.yml	true	correct	benchmark-consistent	0.071682292s	0.08002656995086s	25419776B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-buffer-mult-alt.wvr.yml	OUT OF MEMORY	error	unknown	14.734094893s	14.763891648966819s	3999997952B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-more-buffer-series.wvr.yml	true	correct	benchmark-consistent	0.072562434s	0.08157466299599037s	25444352B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-parallel-sum-1-dsl.wvr.yml	true	correct	benchmark-consistent	0.077850766s	0.08236941299401224s	25432064B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/parallel-bakery-4.wvr.yml	true	correct	benchmark-consistent	0.07675545s	0.08740952395601198s	25530368B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-name-comparator-trans.wvr.yml	true	correct	benchmark-consistent	0.074975672s	0.08153018401935697s	25567232B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-nzb-file-symm.wvr.yml	true	correct	benchmark-consistent	0.094636096s	0.10150204302044585s	25567232B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-commit-2.wvr.yml	true	correct	benchmark-consistent	0.108421747s	0.11653318896424025s	25501696B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/popl20-bad-commit-2.wvr-bad.yml	true	correct	benchmark-consistent	0.077362278s	0.08617177599808201s	25559040B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-poker-hand-symm.wvr.yml	true	correct	benchmark-consistent	0.106417026s	0.11547093198169023s	26001408B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/weaver/chl-poker-hand-subst.wvr.yml	true	correct	benchmark-consistent	0.133100494s	0.14025722799124196s	26353664B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/read_write_lock-1.yml	true	correct	benchmark-consistent	0.08156645s	0.09026339801494032s	25980928B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/29_conditionals_vs.yml	true	correct	benchmark-consistent	0.073898374s	0.07770292297936976s	25690112B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/46_monabsex2_vs.yml	true	correct	benchmark-consistent	0.072167311s	0.07945315999677405s	25718784B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-divine/tls_destructor_worker.yml	ERROR (compilation)	error	unknown	0.070495021s	0.07858760899398476s	25464832B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/stateful01-1.yml	false(unreach-call)	correct	benchmark-consistent	0.067463373s	0.07482862198958173s	25800704B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/time_var_mutex.yml	true	correct	benchmark-consistent	0.078536028s	0.08564572397153825s	25772032B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/40_barrier_vf.yml	ERROR (compilation)	error	unknown	0.069794009s	0.07488256500801072s	25473024B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/triangular-2.yml	false(unreach-call)	correct	benchmark-consistent	0.819885899s	0.8315920269815251s	25788416B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/triangular-longer-1.yml	TIMEOUT	error	unknown	60.946777884s	61.01366481301375s	25767936B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/triangular-longest-1.yml	TIMEOUT	error	unknown	60.915834358s	61.02062650502194s	25784320B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/triangular-longest-2.yml	TIMEOUT	error	unknown	60.564797677s	61.008493908972014s	25825280B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/36_stack_cas_p0_vs_concur.yml	true	correct	benchmark-consistent	0.077902226s	0.08922133198939264s	25935872B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/18_read_write_lock.yml	true	correct	benchmark-consistent	0.079990388s	0.08655390300555155s	25911296B			shard1/fair-census-shard1.2026-07-15_17-20-42.results.genmc-fair-sc.unreach-call.xml.bz2
