category	cputime	executions	expected	memory	model	repetition	status	task	variant	walltime
correct	0.072923137		true	25694208.0	sc	01	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.07841828401433304
correct	0.069365643		false	25690112.0	sc	01	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.07426269998541102
correct	0.055057953		true	25743360.0	sc	01	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.06310268497327343
correct	0.069184377		true	25763840.0	sc	01	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.07297186797950417
correct	0.070312747		true	25817088.0	sc	01	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.07311284996103495
correct	0.06897706		true	25829376.0	sc	01	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.07297434902284294
correct	0.063223917		true	25780224.0	sc	01	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.06969718099571764
correct	0.06760154		false	25825280.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.072150474996306
correct	0.063722734		false	25743360.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.06882994301849976
correct	0.064395819		true	25751552.0	sc	01	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.06998428498627618
correct	0.06692179		true	25776128.0	sc	01	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.07223572302609682
correct	0.065470048		true	25849856.0	sc	01	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.07126686401898041
correct	0.067958384		false	25829376.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.07137958100065589
correct	0.069936273		false	25800704.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.07620502798818052
correct	0.070384399		true	25825280.0	sc	01	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.0746572149801068
correct	0.070918382		true	25894912.0	sc	01	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.07644361699931324
correct	0.070828203		true	25841664.0	sc	01	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.07687390100909397
correct	0.064396324		true	25866240.0	sc	01	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.07051116996444762
correct	0.069458715		true	25870336.0	sc	01	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.07346462801797315
correct	0.069285459		false	25849856.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.07779708498856053
correct	0.072309984		false	25890816.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.0751442689797841
correct	0.065425504		false	25792512.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.07838523801183328
correct	0.060403025		false	25870336.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.0668978660251014
correct	0.067920066		true	25751552.0	sc	01	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.07258573704166338
correct	0.068313657		true	25878528.0	sc	01	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.07681159704225138
correct	0.067378731		true	25853952.0	sc	01	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.07590135402278975
correct	0.066620696		true	25817088.0	sc	01	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.07375652703922242
correct	0.067211532		true	25788416.0	sc	01	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.07601025502663106
correct	0.067855011		true	25874432.0	sc	01	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.07695353700546548
correct	0.06944937		true	25825280.0	sc	01	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.07665097201243043
correct	0.065083292		false	25825280.0	sc	01	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.07312269799876958
correct	0.067023276		true	25829376.0	sc	01	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.07900857296772301
correct	0.070378567		true	25772032.0	sc	01	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.07618665602058172
correct	0.07042059		true	25829376.0	sc	01	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.07545562897576019
correct	0.066777588		true	25919488.0	sc	01	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.08020449499599636
correct	0.069163608		true	25821184.0	sc	01	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.07513506698887795
correct	0.065234248		true	25944064.0	sc	01	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.07150494301458821
correct	0.070975971		true	25858048.0	sc	01	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.07991323398891836
correct	0.073818201		true	25841664.0	sc	01	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.07794511504471302
correct	0.070794755		true	25890816.0	sc	01	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.08124891802435741
correct	0.071160204		true	25825280.0	sc	01	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	baseline	0.07855418301187456
correct	0.075970249		true	25874432.0	sc	01	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	baseline	0.08439189696218818
correct	0.065317874		true	25743360.0	sc	01	true	pthread-ext/14_spin2003.yml	baseline	0.07695519796106964
correct	0.065340202		true	25812992.0	sc	01	true	pthread-ext/29_conditionals_vs.yml	baseline	0.07098202401539311
correct	0.070189303		true	25780224.0	sc	01	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.07973498699720949
correct	0.071428122		true	25862144.0	sc	01	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.07441343000391498
correct	0.066657484		true	25825280.0	sc	01	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.07544861600035802
correct	0.07070979		false	25845760.0	sc	01	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.08373492205282673
correct	0.072448548		true	25874432.0	sc	01	true	pthread/stateful01-2.yml	baseline	0.08236106601543725
correct	0.071525987		true	25931776.0	sc	01	true	pthread-atomic/time_var_mutex.yml	baseline	0.08588782500009984
correct	0.073264414		true	25784320.0	sc	01	true	pthread-ext/01b_inc.yml	baseline	0.08709797798655927
correct	4.865504313		true	25882624.0	sc	01	true	pthread/triangular-1.yml	baseline	4.877770680992398
correct	1.280920353		false	25837568.0	sc	01	false(unreach-call)	pthread/triangular-2.yml	baseline	1.2946268179803155
correct	0.077031797		true	25858048.0	sc	01	true	pthread-ext/02_inc_cas.yml	baseline	0.08121790498262271
correct	2.987642523		false	56569856.0	sc	01	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.0034540279884823
correct	0.073094283		true	25833472.0	sc	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.0904291010228917
error	22.996114242		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	23.017984216974583
correct	0.078447764		false	25837568.0	sc	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.09096202801447362
correct	0.076532891		true	25878528.0	sc	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	baseline	0.08420540898805484
error	25.325545484		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	baseline	25.34772720898036
error	22.403586854		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	baseline	22.426593857991975
correct	0.080894354		false	25907200.0	sc	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	baseline	0.09035449294606224
correct	3.948657153		true	25874432.0	sc	01	true	pthread/fib_safe-5.yml	baseline	3.9586191910202615
correct	20.678861885		true	25817088.0	sc	01	true	pthread/fib_safe-6.yml	baseline	20.69874586799415
correct	1.174841184		false	25894912.0	sc	01	false(unreach-call)	pthread/fib_unsafe-5.yml	baseline	1.1854779120185412
correct	5.735085213		false	25911296.0	sc	01	false(unreach-call)	pthread/fib_unsafe-6.yml	baseline	5.744083245983347
correct	29.595190138		false	25907200.0	sc	01	false(unreach-call)	pthread/fib_unsafe-7.yml	baseline	29.61572194501059
error	21.71694861		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	baseline	21.73824555700412
correct	0.079630538		false	25976832.0	sc	01	false(unreach-call)	pthread/lazy01.yml	baseline	0.08781083300709724
correct	2.943025081		true	25956352.0	sc	01	true	pthread-deagle/circular_buffer_ok.yml	baseline	2.9557508759899065
correct	0.072706162		true	25919488.0	sc	01	true	pthread-atomic/szymanski.yml	baseline	0.08239714300725609
correct	0.079832915		true	25858048.0	sc	01	true	pthread-atomic/dekker.yml	baseline	0.08658949099481106
correct	0.073701505		true	25821184.0	sc	01	true	pthread-atomic/dekker-unfair.yml	baseline	0.08295644598547369
correct	0.070282668		false	25956352.0	sc	01	false(unreach-call)	pthread-theta/unwind3-1.yml	baseline	0.0787393240025267
correct	0.066706265		true	25890816.0	sc	01	true	pthread-theta/exponential-nondet.yml	baseline	0.0774455780046992
correct	0.06930411		false	25858048.0	sc	01	false(unreach-call)	pthread-theta/unwind2-1.yml	baseline	0.0771347539848648
correct	0.068702201		false	25907200.0	sc	01	false(unreach-call)	pthread-theta/unwind2-100.yml	baseline	0.07636979495873675
correct	12.853475956		true	26034176.0	sc	01	true	pthread/butterfly.yml	baseline	12.868004319025204
correct	0.066712599		true	25812992.0	sc	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	baseline	0.07384812500094995
error	23.53450918		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	baseline	23.55331784998998
correct	0.079797482		true	26066944.0	sc	01	true	pthread/queue_ok.yml	baseline	0.08594462799374014
correct	1.3105743		true	160395264.0	sc	01	true	pthread/queue_ok_longer.yml	baseline	1.318308780028019
correct	7.064459704		true	596914176.0	sc	01	true	pthread/queue_ok_longest.yml	baseline	7.081236531026661
error	61.026345453		false	656154624.0	sc	01	TIMEOUT	pthread/queue_longer.yml	baseline	61.056812952971086
correct	0.102168444		false	26038272.0	sc	01	false(unreach-call)	pthread/queue.yml	baseline	0.10787985002389178
correct	0.077928798		false	26050560.0	sc	01	false(unreach-call)	pthread/singleton.yml	baseline	0.08079917699797079
correct	0.074569982		true	26038272.0	sc	01	true	pthread/singleton_with-uninit-problems.yml	baseline	0.08116710698232055
correct	0.120489259		false	25939968.0	sc	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	baseline	0.12670170300407335
correct	0.161357151		false	25960448.0	sc	01	false(unreach-call)	pthread/reorder_2.yml	baseline	0.16980114800389856
correct	0.087679058		false	26189824.0	sc	01	false(unreach-call)	pthread/twostage_3.yml	baseline	0.0956717689987272
correct	0.074849488		true	26025984.0	sc	01	true	ldv-races/race-1_1-join.yml	baseline	0.0831749570206739
correct	0.072417032		false	26091520.0	sc	01	false(unreach-call)	ldv-races/race-1_3-join.yml	baseline	0.07871799397980794
correct	0.072395723		false	26021888.0	sc	01	false(unreach-call)	ldv-races/race-1_2-join.yml	baseline	0.07862631103489548
correct	0.077861647		true	26087424.0	sc	01	true	ldv-races/race-4_1-thread_local_vars.yml	baseline	0.08644208300393075
correct	0.081604718		true	26087424.0	sc	01	true	ldv-races/race-2_1-container_of.yml	baseline	0.08849373203702271
correct	0.077750878		true	26099712.0	sc	01	true	ldv-races/race-3_1-container_of-global.yml	baseline	0.08432063303189352
correct	0.078702692		true	25825280.0	sc	01	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	census	0.08442388399271294
correct	0.068997836		false	25821184.0	sc	01	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	census	0.07500765001168475
correct	0.073069531		true	25681920.0	sc	01	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	census	0.0784832569770515
correct	0.066660415		true	25817088.0	sc	01	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	census	0.07219783397158608
correct	0.063663908		true	25767936.0	sc	01	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	census	0.06751194200478494
correct	0.069093528		true	25817088.0	sc	01	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	census	0.07396198302740231
correct	0.070130834		true	25825280.0	sc	01	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	census	0.07653587899403647
correct	0.072917718		false	25821184.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	census	0.08030078699812293
correct	0.064959534		false	25759744.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	census	0.07206907297950238
correct	0.070470342		true	25772032.0	sc	01	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	census	0.07873231801204383
correct	0.069628305		true	25739264.0	sc	01	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	census	0.07605055504245684
correct	0.070657144		true	25739264.0	sc	01	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	census	0.07488552003633231
correct	0.07377386		false	25862144.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	census	0.0791042439523153
correct	0.075457132		false	25874432.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	census	0.0774669399834238
correct	0.071512204		true	25780224.0	sc	01	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	census	0.07377819396788254
correct	0.067396456		true	25767936.0	sc	01	true	goblint-regression/13-privatized_18-first-reads_true.yml	census	0.07473341102013364
correct	0.069386784		true	25780224.0	sc	01	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	census	0.07523231097729877
correct	0.066697952		true	25759744.0	sc	01	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	census	0.07331801898544654
correct	0.067377339		true	25841664.0	sc	01	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	census	0.0782868429669179
correct	0.07124259		false	25821184.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	census	0.07911836198763922
correct	0.06960212		false	25882624.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	census	0.08031310001388192
correct	0.069737245		false	25833472.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	census	0.0800381270237267
correct	0.067398773		false	25915392.0	sc	01	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	census	0.07924384699435905
correct	0.069378136		true	25812992.0	sc	01	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	census	0.07437101000687107
correct	0.067084172		true	25870336.0	sc	01	true	goblint-regression/13-privatized_01-priv_nr_true.yml	census	0.07480056094937027
correct	0.067583418		true	25800704.0	sc	01	true	goblint-regression/13-privatized_19-publish-precision_true.yml	census	0.07728500600205734
correct	0.068823217		true	25874432.0	sc	01	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	census	0.07772439799737185
correct	0.070888931		true	25767936.0	sc	01	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	census	0.08356609201291576
correct	0.070058998		true	25780224.0	sc	01	true	goblint-regression/13-privatized_25-struct_nr_true.yml	census	0.07987487100763246
correct	0.073152114		true	25821184.0	sc	01	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	census	0.08059449901338667
correct	0.071119172		false	25776128.0	sc	01	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	census	0.08066826895810664
correct	0.069253983		true	25825280.0	sc	01	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	census	0.07874730601906776
correct	0.073250388		true	25800704.0	sc	01	true	goblint-regression/13-privatized_20-publish-regression_true.yml	census	0.08614048297749832
correct	0.070612986		true	25825280.0	sc	01	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	census	0.08000581100350246
correct	0.071924197		true	25837568.0	sc	01	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	census	0.07922092598164454
correct	0.069414142		true	25886720.0	sc	01	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	census	0.07719829498091713
correct	0.069850111		true	25927680.0	sc	01	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	census	0.079485650989227
correct	0.075088437		true	25845760.0	sc	01	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	census	0.08950833900598809
correct	0.071908806		true	25849856.0	sc	01	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	census	0.08081181399757043
correct	0.074288158		true	25964544.0	sc	01	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	census	0.08239201095420867
correct	0.071247476		true	25841664.0	sc	01	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	census	0.08123037102632225
correct	0.086817201		true	25956352.0	sc	01	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	census	0.09654254000633955
correct	0.066864745		true	25755648.0	sc	01	true	pthread-ext/14_spin2003.yml	census	0.07595141796628013
correct	0.076224044		true	25714688.0	sc	01	true	pthread-ext/29_conditionals_vs.yml	census	0.08125259098596871
correct	0.073771448		true	25767936.0	sc	01	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	census	0.0833839499973692
correct	0.072354391		true	25784320.0	sc	01	true	pthread-ext/46_monabsex2_vs.yml	census	0.08961043698946014
correct	0.078497673		true	25841664.0	sc	01	true	pthread-ext/45_monabsex1_vs.yml	census	0.09442761295940727
correct	0.079090176		false	25812992.0	sc	01	false(unreach-call)	pthread/stateful01-1.yml	census	0.08887739799683914
correct	0.077726496		true	25911296.0	sc	01	true	pthread/stateful01-2.yml	census	0.090647456003353
correct	0.079134981		true	25931776.0	sc	01	true	pthread-atomic/time_var_mutex.yml	census	0.09026324801379815
correct	0.075756613		true	25812992.0	sc	01	true	pthread-ext/01b_inc.yml	census	0.0910910649690777
correct	5.026878176		true	25853952.0	sc	01	true	pthread/triangular-1.yml	census	5.04144704999635
correct	1.318301842		false	25833472.0	sc	01	false(unreach-call)	pthread/triangular-2.yml	census	1.3264778640004806
correct	0.077581868		true	25882624.0	sc	01	true	pthread-ext/02_inc_cas.yml	census	0.09032746200682595
correct	3.048530403		false	56672256.0	sc	01	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	census	3.066812254022807
correct	0.075839421		true	25821184.0	sc	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	census	0.08745109202573076
error	22.376706277		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	census	22.401496199017856
correct	0.074780887		false	25890816.0	sc	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	census	0.0876204309752211
correct	0.077785027		true	25825280.0	sc	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	census	0.09241971099982038
error	25.392086817		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	census	25.41653091099579
error	24.191131921		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	census	24.216865218011662
correct	0.085044838		false	25944064.0	sc	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	census	0.09264847001759335
correct	4.058534882		true	25825280.0	sc	01	true	pthread/fib_safe-5.yml	census	4.073419912951067
correct	21.227189973		true	25829376.0	sc	01	true	pthread/fib_safe-6.yml	census	21.252548173011746
correct	1.186265927		false	25874432.0	sc	01	false(unreach-call)	pthread/fib_unsafe-5.yml	census	1.1980725490138866
correct	5.93423506		false	25915392.0	sc	01	false(unreach-call)	pthread/fib_unsafe-6.yml	census	5.947337205987424
correct	30.528294647		false	25829376.0	sc	01	false(unreach-call)	pthread/fib_unsafe-7.yml	census	30.576151902030688
error	22.526276907		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	census	22.55245121702319
correct	0.074434693		false	25931776.0	sc	01	false(unreach-call)	pthread/lazy01.yml	census	0.08313083701068535
correct	3.031754093		true	25935872.0	sc	01	true	pthread-deagle/circular_buffer_ok.yml	census	3.042424273036886
correct	0.081559771		true	25890816.0	sc	01	true	pthread-atomic/szymanski.yml	census	0.09124521497869864
correct	0.071423092		true	25903104.0	sc	01	true	pthread-atomic/dekker.yml	census	0.0796489299973473
correct	0.07737466		true	25849856.0	sc	01	true	pthread-atomic/dekker-unfair.yml	census	0.08561114402255043
correct	0.072699774		false	25923584.0	sc	01	false(unreach-call)	pthread-theta/unwind3-1.yml	census	0.0825896420283243
correct	0.070443873		true	25972736.0	sc	01	true	pthread-theta/exponential-nondet.yml	census	0.07650889101205394
correct	0.07375363		false	25927680.0	sc	01	false(unreach-call)	pthread-theta/unwind2-1.yml	census	0.08342448802432045
correct	0.070928886		false	25886720.0	sc	01	false(unreach-call)	pthread-theta/unwind2-100.yml	census	0.07834256096975878
error	60.895549888		true	26058752.0	sc	01	TIMEOUT	pthread/butterfly.yml	census	61.015433399006724
correct	0.067363588		true	25767936.0	sc	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	census	0.07461069599958137
error	23.299093637		false	3999997952.0	sc	01	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	census	23.32588008098537
correct	0.082821906		true	25980928.0	sc	01	true	pthread/queue_ok.yml	census	0.09135577199049294
correct	1.320468821		true	160403456.0	sc	01	true	pthread/queue_ok_longer.yml	census	1.3301943800179288
correct	6.985088994		true	596959232.0	sc	01	true	pthread/queue_ok_longest.yml	census	7.01191891101189
error	61.028998073		false	635244544.0	sc	01	TIMEOUT	pthread/queue_longer.yml	census	61.0578549610218
correct	0.102661981		false	25993216.0	sc	01	false(unreach-call)	pthread/queue.yml	census	0.10923264996381477
correct	0.076817617		false	26120192.0	sc	01	false(unreach-call)	pthread/singleton.yml	census	0.08375583699671552
correct	0.07544094		true	26095616.0	sc	01	true	pthread/singleton_with-uninit-problems.yml	census	0.09445371601032093
correct	0.125820731		false	25952256.0	sc	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	census	0.13523406197782606
correct	0.158930151		false	25989120.0	sc	01	false(unreach-call)	pthread/reorder_2.yml	census	0.179506535991095
correct	0.087443685		false	26214400.0	sc	01	false(unreach-call)	pthread/twostage_3.yml	census	0.09728450299007818
correct	0.075995539		true	26054656.0	sc	01	true	ldv-races/race-1_1-join.yml	census	0.0854604429914616
correct	0.076619595		false	26009600.0	sc	01	false(unreach-call)	ldv-races/race-1_3-join.yml	census	0.08626781398197636
correct	0.076562469		false	26050560.0	sc	01	false(unreach-call)	ldv-races/race-1_2-join.yml	census	0.0834360760054551
correct	0.080054225		true	26099712.0	sc	01	true	ldv-races/race-4_1-thread_local_vars.yml	census	0.08712756703607738
correct	0.080673055		true	26087424.0	sc	01	true	ldv-races/race-2_1-container_of.yml	census	0.09029779600678012
correct	0.077744154		true	26091520.0	sc	01	true	ldv-races/race-3_1-container_of-global.yml	census	0.0872664760099724
correct	0.071611932		true	25698304.0	sc	02	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.07905930804554373
correct	0.072155716		false	25694208.0	sc	02	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.07529921300010756
correct	0.066733303		true	25821184.0	sc	02	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.07347744901198894
correct	0.068127326		true	25825280.0	sc	02	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.07556230103364214
correct	0.065564423		true	25821184.0	sc	02	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.06963625596836209
correct	0.067139838		true	25821184.0	sc	02	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.07312591897789389
correct	0.061324422		true	25821184.0	sc	02	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.06601750501431525
correct	0.066920438		false	25825280.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.07063849997939542
correct	0.074935098		false	25829376.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.07853490696288645
correct	0.067782529		true	25841664.0	sc	02	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.07420558901503682
correct	0.058292817		true	25817088.0	sc	02	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.06442546099424362
correct	0.071503212		true	25718784.0	sc	02	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.0747391739860177
correct	0.071193809		false	25886720.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.0750552510144189
correct	0.066495162		false	25772032.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.07376331998966634
correct	0.070404817		true	25792512.0	sc	02	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.0771206189529039
correct	0.068851353		true	25886720.0	sc	02	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.0786272719851695
correct	0.065886967		true	25767936.0	sc	02	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.07371415797388181
correct	0.064855495		true	25772032.0	sc	02	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.07213781803147867
correct	0.068860897		true	25812992.0	sc	02	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.07765730598475784
correct	0.068781397		false	25907200.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.08051028900081292
correct	0.065740605		false	25804800.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.07830452400958166
correct	0.070753341		false	25821184.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.0793900919961743
correct	0.065839109		false	25841664.0	sc	02	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.07232331403065473
correct	0.068404323		true	25804800.0	sc	02	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.08330316696083173
correct	0.071242336		true	25804800.0	sc	02	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.07624775398289785
correct	0.071550019		true	25849856.0	sc	02	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.08089714898960665
correct	0.059008017		true	25788416.0	sc	02	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.07549484301125631
