variant	model	repetition	task	offline_ns	materialize_ns	peak_snapshot_bytes	max_current_base_bytes	max_stable_events	records	executions
before	tso	r01	13-privatized_25-struct_nr_true.yml	70128	49924	7536	1184	16	1	2
before	tso	r01	13-privatized_27-multiple-protecting2_true.yml	3368497	5917507	27336	4424	61	1	26
before	tso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	283977	158611	14136	2264	31	1	4
before	tso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	145179	80981	9736	1544	21	1	2
before	tso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	240503	131640	11496	1832	25	1	4
before	tso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	272649	147101	13696	2192	30	1	3
before	tso	r01	13-privatized_33-traces-v-matters_true.yml	101562	79759	8856	1400	19	1	1
before	tso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	73898	52413	6656	1040	14	1	1
before	tso	r01	13-privatized_35-traces-ex-2_true.yml	139792	83448	9296	1472	20	1	2
before	tso	r01	13-privatized_36-traces-ex-3_true.yml	129563	94528	8416	1328	18	1	3
before	tso	r01	13-privatized_37-traces-ex-4_true.yml	66544	53516	7096	1112	15	1	2
before	tso	r01	13-privatized_38-traces-ex-4-switch_true.yml	149518	83539	9296	1472	20	1	2
before	tso	r01	13-privatized_40-traces-ex-6_true.yml	69392	53024	6656	1040	14	1	1
before	tso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	43387	28228	6216	968	13	1	0
before	tso	r01	13-privatized_42-traces-ex-mini_true.yml	79824	63293	8856	1400	19	1	2
before	tso	r01	13-privatized_44-traces-mine2_true.yml	41206	29454	6216	968	13	1	1
before	tso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	125015	77859	9296	1472	20	1	2
before	tso	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	tso	r01	13-privatized_47-refine-protected2_true.yml	67476	47430	5776	896	12	1	2
before	tso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	tso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	tso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	tso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	tso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	tso	r01	14_spin2003.yml	0	0	0	0	0	1	0
before	tso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	tso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	tso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	tso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	tso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	tso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	tso	r01	28-race_reach_45-escape_racing.yml	41276	23364	8856	1400	19	1	0
before	tso	r01	28-race_reach_46-escape_racefree.yml	62504	56122	7976	1256	17	1	2
before	tso	r01	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	tso	r01	36-apron_11-traces-max-simple_true.yml	64065	46776	5776	896	12	1	2
before	tso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	tso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r01	36-apron_21-traces-cluster-based_true.yml	611928	333880	15896	2552	35	1	6
before	tso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	tso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	tso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	tso	r01	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	tso	r01	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	tso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	tso	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	tso	r01	butterfly.yml	14908458839	5087533202	26896	4352	60	1	64560
before	tso	r01	circular_buffer_bad.yml	1247045	491528	75376	12304	85	1	1
before	tso	r01	circular_buffer_ok.yml	3754541717	890774599	409056	66944	232	1	3432
before	tso	r01	dekker-unfair.yml	293671	116580	14136	2264	31	1	4
before	tso	r01	dekker.yml	305896	117194	14136	2264	31	1	4
before	tso	r01	exponential-nondet.yml	0	0	0	0	0	1	1
before	tso	r01	fib_safe-5.yml	6243790947	1324352227	428416	70112	243	1	2772
before	tso	r01	fib_safe-6.yml	26657806304	5393685205	619016	101320	281	1	12012
before	tso	r01	fib_unsafe-5.yml	1650527950	379196214	428416	70112	243	1	632
before	tso	r01	fib_unsafe-6.yml	7723369758	1611623747	619016	101320	281	1	2942
before	tso	r01	fib_unsafe-7.yml	38080885790	7457870585	702616	115000	319	1	13238
before	tso	r01	lazy01.yml	170727	89924	11936	1904	26	1	1
before	tso	r01	pthread-demo-datarace-3.yml	71391932	24606238	577216	94480	262	1	0
before	tso	r01	queue.yml	34689463	9640562	354496	58016	201	1	2
before	tso	r01	queue_longer.yml	0	0	0	0	0	0	-1
before	tso	r01	queue_ok.yml	6868107	642766	403776	66080	229	1	2
before	tso	r01	queue_ok_longer.yml	3433100033	142018685	80863104	2864444	4029	1	2
before	tso	r01	queue_ok_longest.yml	16153346116	519062699	321530968	11039476	8029	1	2
before	tso	r01	race-1_1-join.yml	0	0	0	0	0	1	1
before	tso	r01	race-1_2-join.yml	50140	31750	10616	1688	23	1	1
before	tso	r01	race-1_3-join.yml	46318	28491	10616	1688	23	1	1
before	tso	r01	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	tso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	tso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	tso	r01	reorder_2.yml	39301429	18339716	72736	11872	82	1	162
before	tso	r01	singleton.yml	229877	119440	19416	3128	43	1	1
before	tso	r01	singleton_with-uninit-problems.yml	401264	216490	19856	3200	44	1	4
before	tso	r01	stateful01-1.yml	114183	61644	14136	2264	31	1	0
before	tso	r01	stateful01-2.yml	302278	215872	14576	2336	32	1	6
before	tso	r01	szymanski.yml	1217888	401364	13256	2120	29	1	6
before	tso	r01	time_var_mutex.yml	105636	71130	12816	2048	28	1	2
before	tso	r01	triangular-1.yml	3163688036	2206590403	60416	9856	68	1	16632
before	tso	r01	triangular-2.yml	1014838128	663988476	60416	9856	68	1	3638
before	tso	r01	twostage_3.yml	7409765	1193786	88576	14464	100	1	4
before	tso	r01	unwind2-1.yml	0	0	0	0	0	1	1
before	tso	r01	unwind2-100.yml	0	0	0	0	0	1	1
before	tso	r01	unwind3-1.yml	34380	21059	8416	1328	18	1	1
before	tso	r02	01b_inc.yml	0	0	0	0	0	1	0
before	tso	r02	02_inc_cas.yml	0	0	0	0	0	1	0
before	tso	r02	13-privatized_01-priv_nr_true.yml	67166	51433	7536	1184	16	1	2
before	tso	r02	13-privatized_18-first-reads_true.yml	69253	48611	5776	896	12	1	2
before	tso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	37198	24397	4016	608	8	1	0
before	tso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	42133	21990	4016	608	8	1	0
before	tso	r02	13-privatized_19-publish-precision_true.yml	176817	118075	8416	1328	18	1	3
before	tso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	33420	25002	6216	968	13	1	0
before	tso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	41177	28985	6216	968	13	1	0
before	tso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	tso	r02	13-privatized_20-publish-regression_true.yml	74938	52914	5776	896	12	1	2
before	tso	r02	13-privatized_24-multiple-protecting_true.yml	1227723	736696	23376	3776	52	1	7
before	tso	r02	13-privatized_25-struct_nr_true.yml	79328	63249	7536	1184	16	1	2
before	tso	r02	13-privatized_27-multiple-protecting2_true.yml	4239513	2401758	27336	4424	61	1	26
before	tso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	283624	142487	14136	2264	31	1	4
before	tso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	180426	106365	9736	1544	21	1	2
before	tso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	246377	138236	11496	1832	25	1	4
before	tso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	358037	182342	13696	2192	30	1	3
before	tso	r02	13-privatized_33-traces-v-matters_true.yml	111313	72895	8856	1400	19	1	1
before	tso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	63229	48385	6656	1040	14	1	1
before	tso	r02	13-privatized_35-traces-ex-2_true.yml	145678	85900	9296	1472	20	1	2
before	tso	r02	13-privatized_36-traces-ex-3_true.yml	157254	105553	8416	1328	18	1	3
before	tso	r02	13-privatized_37-traces-ex-4_true.yml	90318	75712	7096	1112	15	1	2
before	tso	r02	13-privatized_38-traces-ex-4-switch_true.yml	189100	106827	9296	1472	20	1	2
before	tso	r02	13-privatized_40-traces-ex-6_true.yml	121308	74587	6656	1040	14	1	1
before	tso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	33162	28847	6216	968	13	1	0
before	tso	r02	13-privatized_42-traces-ex-mini_true.yml	111995	85836	8856	1400	19	1	2
before	tso	r02	13-privatized_44-traces-mine2_true.yml	47613	35212	6216	968	13	1	1
before	tso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	156617	95130	9296	1472	20	1	2
before	tso	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	tso	r02	13-privatized_47-refine-protected2_true.yml	83144	56173	5776	896	12	1	2
before	tso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	tso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	tso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	tso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	tso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	tso	r02	14_spin2003.yml	0	0	0	0	0	1	0
before	tso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	tso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	tso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	tso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	tso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	tso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	tso	r02	28-race_reach_45-escape_racing.yml	42400	27410	8856	1400	19	1	0
before	tso	r02	28-race_reach_46-escape_racefree.yml	79647	62347	7976	1256	17	1	2
before	tso	r02	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	tso	r02	36-apron_11-traces-max-simple_true.yml	82094	56821	5776	896	12	1	2
before	tso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	tso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r02	36-apron_21-traces-cluster-based_true.yml	779737	400966	15896	2552	35	1	6
before	tso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	tso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	tso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	tso	r02	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	tso	r02	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	tso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	tso	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	tso	r02	butterfly.yml	15469556738	5337665186	26896	4352	60	1	64560
before	tso	r02	circular_buffer_bad.yml	1201899	487302	75376	12304	85	1	1
before	tso	r02	circular_buffer_ok.yml	3255926965	721682888	409056	66944	232	1	3432
before	tso	r02	dekker-unfair.yml	320180	125528	14136	2264	31	1	4
before	tso	r02	dekker.yml	318475	120576	14136	2264	31	1	4
before	tso	r02	exponential-nondet.yml	0	0	0	0	0	1	1
before	tso	r02	fib_safe-5.yml	5098084955	1135933717	428416	70112	243	1	2772
before	tso	r02	fib_safe-6.yml	23728090529	4830111307	619016	101320	281	1	12012
before	tso	r02	fib_unsafe-5.yml	1169016264	253507746	428416	70112	243	1	632
before	tso	r02	fib_unsafe-6.yml	7037240454	1445932369	619016	101320	281	1	2942
before	tso	r02	fib_unsafe-7.yml	38283317808	7264221168	702616	115000	319	1	13238
before	tso	r02	lazy01.yml	130558	79037	11936	1904	26	1	1
before	tso	r02	pthread-demo-datarace-3.yml	37343724	19973846	577216	94480	262	1	0
before	tso	r02	queue.yml	15975916	5406280	354496	58016	201	1	2
before	tso	r02	queue_longer.yml	0	0	0	0	0	0	-1
before	tso	r02	queue_ok.yml	2885344	722006	403776	66080	229	1	2
before	tso	r02	queue_ok_longer.yml	2997557766	115849464	80863104	2864444	4029	1	2
before	tso	r02	queue_ok_longest.yml	15453304689	453761109	321530968	11039476	8029	1	2
before	tso	r02	race-1_1-join.yml	0	0	0	0	0	1	1
before	tso	r02	race-1_2-join.yml	52410	33456	10616	1688	23	1	1
before	tso	r02	race-1_3-join.yml	39600	26066	10616	1688	23	1	1
before	tso	r02	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	tso	r02	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	tso	r02	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	tso	r02	reorder_2.yml	36254129	17125724	72736	11872	82	1	162
before	tso	r02	singleton.yml	232269	121436	19416	3128	43	1	1
before	tso	r02	singleton_with-uninit-problems.yml	451075	214334	19856	3200	44	1	4
before	tso	r02	stateful01-1.yml	140840	75479	14136	2264	31	1	0
before	tso	r02	stateful01-2.yml	398916	278025	14576	2336	32	1	6
before	tso	r02	szymanski.yml	1130653	406305	13256	2120	29	1	6
before	tso	r02	time_var_mutex.yml	126284	86081	12816	2048	28	1	2
before	tso	r02	triangular-1.yml	3175404374	2248716482	60416	9856	68	1	16632
before	tso	r02	triangular-2.yml	683665985	502458542	60416	9856	68	1	3638
before	tso	r02	twostage_3.yml	3499331	1196931	88576	14464	100	1	4
before	tso	r02	unwind2-1.yml	0	0	0	0	0	1	1
before	tso	r02	unwind2-100.yml	0	0	0	0	0	1	1
before	tso	r02	unwind3-1.yml	42045	24630	8416	1328	18	1	1
before	tso	r03	01b_inc.yml	0	0	0	0	0	1	0
before	tso	r03	02_inc_cas.yml	0	0	0	0	0	1	0
before	tso	r03	13-privatized_01-priv_nr_true.yml	70566	55366	7536	1184	16	1	2
before	tso	r03	13-privatized_18-first-reads_true.yml	66663	47226	5776	896	12	1	2
before	tso	r03	13-privatized_18-first-reads_unknown_1_neg.yml	37368	25125	4016	608	8	1	0
before	tso	r03	13-privatized_18-first-reads_unknown_2_pos.yml	40022	25569	4016	608	8	1	0
before	tso	r03	13-privatized_19-publish-precision_true.yml	174345	118562	8416	1328	18	1	3
before	tso	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	30092	24272	6216	968	13	1	0
before	tso	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	30254	25953	6216	968	13	1	0
before	tso	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	tso	r03	13-privatized_20-publish-regression_true.yml	66880	51691	5776	896	12	1	2
before	tso	r03	13-privatized_24-multiple-protecting_true.yml	933880	627756	23376	3776	52	1	7
before	tso	r03	13-privatized_25-struct_nr_true.yml	80858	58498	7536	1184	16	1	2
before	tso	r03	13-privatized_27-multiple-protecting2_true.yml	3284307	1789650	27336	4424	61	1	26
before	tso	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	298922	154084	14136	2264	31	1	4
before	tso	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	147734	83823	9736	1544	21	1	2
before	tso	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	237997	135560	11496	1832	25	1	4
before	tso	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	256148	141850	13696	2192	30	1	3
before	tso	r03	13-privatized_33-traces-v-matters_true.yml	119317	76059	8856	1400	19	1	1
before	tso	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	73634	55474	6656	1040	14	1	1
before	tso	r03	13-privatized_35-traces-ex-2_true.yml	144410	85994	9296	1472	20	1	2
before	tso	r03	13-privatized_36-traces-ex-3_true.yml	143135	88177	8416	1328	18	1	3
before	tso	r03	13-privatized_37-traces-ex-4_true.yml	71882	54781	7096	1112	15	1	2
before	tso	r03	13-privatized_38-traces-ex-4-switch_true.yml	148591	82990	9296	1472	20	1	2
before	tso	r03	13-privatized_40-traces-ex-6_true.yml	70427	53747	6656	1040	14	1	1
before	tso	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	30611	26272	6216	968	13	1	0
before	tso	r03	13-privatized_42-traces-ex-mini_true.yml	78014	60848	8856	1400	19	1	2
before	tso	r03	13-privatized_44-traces-mine2_true.yml	42095	28774	6216	968	13	1	1
before	tso	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	121025	77879	9296	1472	20	1	2
before	tso	r03	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	tso	r03	13-privatized_47-refine-protected2_true.yml	67944	48625	5776	896	12	1	2
before	tso	r03	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	tso	r03	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	tso	r03	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	tso	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	tso	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	tso	r03	14_spin2003.yml	0	0	0	0	0	1	0
before	tso	r03	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	tso	r03	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	tso	r03	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	tso	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	tso	r03	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	tso	r03	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	tso	r03	28-race_reach_45-escape_racing.yml	31160	29641	8856	1400	19	1	0
before	tso	r03	28-race_reach_46-escape_racefree.yml	71487	50304	7976	1256	17	1	2
before	tso	r03	29_conditionals_vs.yml	0	0	0	0	0	1	0
before	tso	r03	36-apron_11-traces-max-simple_true.yml	64466	47144	5776	896	12	1	2
before	tso	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	1	1
before	tso	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r03	36-apron_21-traces-cluster-based_true.yml	11572143	347276	15896	2552	35	1	6
before	tso	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	1	1
before	tso	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	1	0
before	tso	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	1	0
before	tso	r03	45_monabsex1_vs.yml	0	0	0	0	0	1	0
before	tso	r03	46_monabsex2_vs.yml	0	0	0	0	0	1	0
before	tso	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	1	0
before	tso	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	1	0
before	tso	r03	butterfly.yml	15327080902	5356971415	26896	4352	60	1	64560
before	tso	r03	circular_buffer_bad.yml	1268691	498481	75376	12304	85	1	1
before	tso	r03	circular_buffer_ok.yml	3335639598	770013473	409056	66944	232	1	3432
before	tso	r03	dekker-unfair.yml	322070	8155086	14136	2264	31	1	4
before	tso	r03	dekker.yml	293778	116213	14136	2264	31	1	4
before	tso	r03	exponential-nondet.yml	0	0	0	0	0	1	1
before	tso	r03	fib_safe-5.yml	5356777226	1190182652	428416	70112	243	1	2772
before	tso	r03	fib_safe-6.yml	26930895327	5696882407	619016	101320	281	1	12012
before	tso	r03	fib_unsafe-5.yml	1248967231	270194579	428416	70112	243	1	632
before	tso	r03	fib_unsafe-6.yml	10571772328	2151281406	619016	101320	281	1	2942
before	tso	r03	fib_unsafe-7.yml	38194108759	7424291670	702616	115000	319	1	13238
before	tso	r03	lazy01.yml	132790	80076	11936	1904	26	1	1
before	tso	r03	pthread-demo-datarace-3.yml	63501014	42807858	577216	94480	262	1	0
before	tso	r03	queue.yml	22261350	9378197	354496	58016	201	1	2
before	tso	r03	queue_longer.yml	0	0	0	0	0	0	-1
before	tso	r03	queue_ok.yml	2974696	686331	403776	66080	229	1	2
before	tso	r03	queue_ok_longer.yml	3008524568	139672038	80863104	2864444	4029	1	2
before	tso	r03	queue_ok_longest.yml	15546244794	513540304	321530968	11039476	8029	1	2
before	tso	r03	race-1_1-join.yml	0	0	0	0	0	1	1
before	tso	r03	race-1_2-join.yml	43059	36007	10616	1688	23	1	1
before	tso	r03	race-1_3-join.yml	40034	26543	10616	1688	23	1	1
before	tso	r03	race-2_1-container_of.yml	0	0	0	0	0	1	1
before	tso	r03	race-3_1-container_of-global.yml	0	0	0	0	0	1	1
before	tso	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	1	0
before	tso	r03	reorder_2.yml	53616968	33829781	72736	11872	82	1	162
before	tso	r03	singleton.yml	227797	120699	19416	3128	43	1	1
before	tso	r03	singleton_with-uninit-problems.yml	372697	203376	19856	3200	44	1	4
before	tso	r03	stateful01-1.yml	115604	68712	14136	2264	31	1	0
before	tso	r03	stateful01-2.yml	311678	216966	14576	2336	32	1	6
before	tso	r03	szymanski.yml	9115880	385309	13256	2120	29	1	6
before	tso	r03	time_var_mutex.yml	105658	78060	12816	2048	28	1	2
before	tso	r03	triangular-1.yml	3139324452	2222511074	60416	9856	68	1	16632
before	tso	r03	triangular-2.yml	672674643	498811764	60416	9856	68	1	3638
before	tso	r03	twostage_3.yml	3350389	5273183	88576	14464	100	1	4
before	tso	r03	unwind2-1.yml	0	0	0	0	0	1	1
before	tso	r03	unwind2-100.yml	0	0	0	0	0	1	1
before	tso	r03	unwind3-1.yml	34153	29097	8416	1328	18	1	1
before	tso	r04	01b_inc.yml	0	0	0	0	0	1	0
before	tso	r04	02_inc_cas.yml	0	0	0	0	0	1	0
before	tso	r04	13-privatized_01-priv_nr_true.yml	69346	59962	7536	1184	16	1	2
before	tso	r04	13-privatized_18-first-reads_true.yml	57476	42077	5776	896	12	1	2
before	tso	r04	13-privatized_18-first-reads_unknown_1_neg.yml	34012	24416	4016	608	8	1	0
before	tso	r04	13-privatized_18-first-reads_unknown_2_pos.yml	24421	19658	4016	608	8	1	0
before	tso	r04	13-privatized_19-publish-precision_true.yml	139005	91403	8416	1328	18	1	3
before	tso	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	40539	30467	6216	968	13	1	0
before	tso	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	35093	25030	6216	968	13	1	0
before	tso	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	1	0
before	tso	r04	13-privatized_20-publish-regression_true.yml	75964	55586	5776	896	12	1	2
before	tso	r04	13-privatized_24-multiple-protecting_true.yml	943157	589667	23376	3776	52	1	7
before	tso	r04	13-privatized_25-struct_nr_true.yml	106598	53456	7536	1184	16	1	2
before	tso	r04	13-privatized_27-multiple-protecting2_true.yml	3404283	1810010	27336	4424	61	1	26
before	tso	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	291727	160843	14136	2264	31	1	4
before	tso	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	151837	85168	9736	1544	21	1	2
before	tso	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	226027	132449	11496	1832	25	1	4
before	tso	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	267246	139924	13696	2192	30	1	3
before	tso	r04	13-privatized_33-traces-v-matters_true.yml	111829	69592	8856	1400	19	1	1
before	tso	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	69714	51077	6656	1040	14	1	1
before	tso	r04	13-privatized_35-traces-ex-2_true.yml	135288	83063	9296	1472	20	1	2
before	tso	r04	13-privatized_36-traces-ex-3_true.yml	148739	86829	8416	1328	18	1	3
before	tso	r04	13-privatized_37-traces-ex-4_true.yml	63652	54720	7096	1112	15	1	2
before	tso	r04	13-privatized_38-traces-ex-4-switch_true.yml	142440	80110	9296	1472	20	1	2
before	tso	r04	13-privatized_40-traces-ex-6_true.yml	68389	56890	6656	1040	14	1	1
before	tso	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	1	0
before	tso	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	41511	22537	6216	968	13	1	0
before	tso	r04	13-privatized_42-traces-ex-mini_true.yml	74049	56054	8856	1400	19	1	2
before	tso	r04	13-privatized_44-traces-mine2_true.yml	31675	26246	6216	968	13	1	1
before	tso	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	115645	75830	9296	1472	20	1	2
before	tso	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	1	1
before	tso	r04	13-privatized_47-refine-protected2_true.yml	64574	51967	5776	896	12	1	2
before	tso	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	1	1
before	tso	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	1	1
before	tso	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	1	1
before	tso	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	1	0
before	tso	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	1	0
before	tso	r04	14_spin2003.yml	0	0	0	0	0	1	0
before	tso	r04	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	-1
before	tso	r04	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	-1
before	tso	r04	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	-1
before	tso	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	1	0
before	tso	r04	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	-1
before	tso	r04	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	-1
before	tso	r04	28-race_reach_45-escape_racing.yml	37380	25266	8856	1400	19	1	0
