case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	baseline	1	0	49900000		6	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	rvf	1	0	50477000	native-fallback reason=non-atomic store instruction	6	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/MPU+rel+acq/variants/mpu+rel+acq0.c	rvf	2	0	50530000	native-fallback reason=non-atomic store instruction	6	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4eef3647a98c7e875ed704fefe959838423f679b7f5dbf8dd8c033e1b77efa8a
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	baseline	1	0	49697000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	rvf	1	0	50068000	enabled	2	0	5	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	rvf	2	0	50841000	enabled	2	0	5	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/racy/MP+rlx+rlx/variants/mp+rlx+rlx0.c	baseline	1	0	51672000		2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/racy/MP+rlx+rlx/variants/mp+rlx+rlx0.c	rvf	1	0	51295000	native-fallback reason=non-atomic store instruction	2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/racy/MP+rlx+rlx/variants/mp+rlx+rlx0.c	rvf	2	0	51777000	native-fallback reason=non-atomic store instruction	2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/racy/S+rlx+rlx/variants/s+rlx+rlx0.c	baseline	1	0	50582000		2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/racy/S+rlx+rlx/variants/s+rlx+rlx0.c	rvf	1	0	49797000	native-fallback reason=non-atomic store instruction	2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/racy/S+rlx+rlx/variants/s+rlx+rlx0.c	rvf	2	0	50222000	native-fallback reason=non-atomic store instruction	2	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	23408a2b89f25407fbb90b15c10f6641d9fb3edd4a89ee0675d884407b180c59
wrong/safety/fib_bench/variants/fib_bench0.c	baseline	1	42	1572141000		43194	0	0	0	e23639193ba6a30eebbed0476724a3945de66ef39b13de6d9e84ac48a0593191	fdb9f111e23e78d87f7580a87d1145bbc8ad4fc21128727c4c4b6c63218a640a
wrong/safety/fib_bench/variants/fib_bench0.c	rvf	1	42	2682362000	enabled	69978	0	478	1	e23639193ba6a30eebbed0476724a3945de66ef39b13de6d9e84ac48a0593191	8af15aa40671a3bf07e9283d9c0858d1d95c139e2b45125b161827eaac64993e
wrong/safety/fib_bench/variants/fib_bench0.c	rvf	2	42	1860317000	enabled	95862	0	126	1	e23639193ba6a30eebbed0476724a3945de66ef39b13de6d9e84ac48a0593191	6eb9a583705a06e2757c4f939b4b400aae8bee70a6b4f23c01e2a3d326126a97
