model,task,status,category,cputime_s,walltime_s,memory_bytes,backward_offered,backward_queued,co_offered,co_queued,inconsistent_revisit_prefixes,max_retained_work,max_rf_same_value_class,realized_revisit_prefixes,rf_offered,rf_queued,rf_same_value_candidate_upper_bound,rf_same_value_choice_points,rf_value_choice_points,rf_value_classes,validity_queries,work_added,work_popped
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix054_power.oepc_power.opt_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,0.135215632,0.14720325195230544,26333184,58,58,370,0,0,14,4,102,222,62,62,51,51,51,137,121,109
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix031.opt.yml,false(unreach-call),correct,11.146135359,11.16389333200641,26349568,10092,10092,63260,0,0,46,8,16429,36706,10116,10116,6348,6348,6348,19020,20209,20173
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.144081687,0.15483484300784767,26447872,58,58,370,0,0,14,4,102,222,62,62,51,51,51,137,121,109
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi007_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.196068095,0.20829587301705033,26447872,101,101,680,0,0,17,4,182,401,107,107,89,89,89,249,209,194
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe006_rmo.oepc_rmo.opt-thin000_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,0.080939827,0.09141387394629419,26398720,8,8,38,0,0,9,2,9,27,8,8,8,8,8,8,17,9
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix041_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,0.278022879,0.2895866270409897,26488832,158,158,1122,0,0,20,4,289,653,166,166,140,140,140,400,325,307
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe034_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,TIMEOUT,error,60.969718013,61.01935686706565,26464256,49841,49841,282141,0,0,49,8,83952,166003,49848,49848,34120,34120,34120,102342,99689,99673
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi001_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,false(unreach-call),correct,1.696642025,1.711979093030095,26378240,1774,1774,11300,0,0,32,6,3054,6558,1790,1790,1289,1289,1289,3847,3565,3539
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix038.opt.yml,TIMEOUT,error,60.629087501,61.01999096898362,26349568,40522,40522,245617,0,0,49,7,70430,143093,40539,40539,29921,29921,29921,89737,81061,81031
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix035_pso.opt_tso.opt.yml,TIMEOUT,error,60.970783802,61.017227478907444,26357760,40522,40522,245617,0,0,49,7,70430,143093,40539,40539,29921,29921,29921,89737,81061,81031
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix009.oepc.yml,false(unreach-call),correct,0.212518043,0.22659393108915538,26443776,103,103,688,0,0,19,4,184,407,109,109,91,91,91,251,213,196
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix031.oepc.yml,false(unreach-call),correct,0.296202985,0.31166314508300275,26464256,160,160,1130,0,0,22,4,291,659,168,168,142,142,142,402,329,309
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe031_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.963947217,61.01816483703442,26406912,57205,57205,319839,0,0,46,8,97204,188549,57225,57225,40012,40012,40012,120010,114430,114397
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe031_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.656493566,61.017740836017765,26497024,42846,42846,240077,0,0,46,8,72814,141481,42860,42860,29978,29978,29978,89914,85706,85682
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix051_pso.opt_rmo.opt_tso.opt.yml,TIMEOUT,error,60.970386096,61.01686197100207,26357760,42847,42847,240078,0,0,49,8,72812,141485,42862,42862,29980,29980,29980,89910,85709,85680
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe012_pso.oepc_pso.opt_rmo.opt.yml,TIMEOUT,error,60.958722991,61.01545400999021,26361856,42845,42845,240076,0,0,45,8,72814,141481,42861,42861,29978,29978,29978,89916,85706,85682
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe018_rmo.oepc.yml,false(unreach-call),correct,0.081363964,0.09499278396833688,26484736,11,11,50,0,0,12,2,12,36,11,11,11,11,11,11,23,12
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix025_pso.opt_rmo.opt.yml,TIMEOUT,error,60.968715248,61.017884475993924,26349568,41994,41994,241465,0,0,47,7,72264,141744,42002,42003,30280,30280,30280,90819,83996,83979
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe024_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,TIMEOUT,error,60.965838624,61.01773233094718,26476544,42846,42846,240077,0,0,46,8,72814,141481,42860,42860,29978,29978,29978,89914,85706,85682
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix042.opt.yml,TIMEOUT,error,60.944247383,61.01949351397343,26472448,47265,47265,286149,0,0,49,7,82373,166729,47282,47282,35118,35118,35118,105336,94547,94521
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix040.opt.yml,TIMEOUT,error,60.598601151,61.01473251392599,26476544,33864,33864,204747,0,0,53,7,58641,119329,33879,33879,24794,24794,24794,74348,67743,67712
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix016_power.opt_rmo.opt.yml,TIMEOUT,error,60.970912174,61.01645188999828,26480640,34732,34732,201737,0,0,43,7,60002,118257,34749,34749,25279,25279,25279,75819,69481,69455
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix037.opt.yml,TIMEOUT,error,60.959452456,61.01730377192143,26361856,33864,33864,204747,0,0,53,7,58641,119329,33879,33879,24794,24794,24794,74348,67743,67712
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe017_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,4.251107663,4.265902230981737,26476544,3631,3631,20988,0,0,31,6,6328,12325,3641,3641,2707,2707,2707,8099,7273,7252
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe011_power.opt_pso.opt.yml,TIMEOUT,error,60.970415669,61.01708767306991,26476544,42845,42845,240076,0,0,45,8,72814,141481,42861,42861,29978,29978,29978,89916,85706,85682
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe011_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,11.484976409,11.51425012294203,26476544,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe026_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml,false(unreach-call),correct,5.498105554,5.517535951919854,26537984,3631,3631,20988,0,0,31,6,6328,12325,3641,3641,2707,2707,2707,8099,7273,7252
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix057_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml,TIMEOUT,error,60.946145929,61.01698334899265,26550272,42847,42847,240078,0,0,49,8,72812,141485,42862,42862,29980,29980,29980,89910,85709,85680
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix052_tso.oepc.yml,TIMEOUT,error,60.475666334,61.0178526409436,26484736,42845,42845,240076,0,0,45,8,72814,141481,42861,42861,29978,29978,29978,89916,85706,85682
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe021_power.opt_pso.opt.yml,TIMEOUT,error,60.953836569,61.0324599230662,26435584,50030,50030,279815,0,0,45,8,85080,164945,50046,50046,35062,35062,35062,105162,100076,100048
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix055.opt.yml,TIMEOUT,error,60.935948682,61.02066019992344,26529792,42847,42847,240078,0,0,49,8,72812,141485,42862,42862,29980,29980,29980,89910,85709,85680
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix052_power.oepc_power.opt_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,14.765733288,14.796891732956283,26443776,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix028_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.8642538,61.01569221599493,26505216,41994,41994,241465,0,0,47,7,72264,141744,42002,42003,30280,30280,30280,90819,83996,83979
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix019_tso.oepc.yml,TIMEOUT,error,60.951535644,61.0129921840271,26480640,41994,41994,241465,0,0,47,7,72264,141744,42002,42003,30280,30280,30280,90819,83996,83979
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix019_power.oepc_pso.oepc_rmo.oepc.yml,false(unreach-call),correct,34.223042771,34.25978579209186,26476544,20853,20853,122956,0,0,43,7,35956,71925,20867,20867,15115,15115,15115,45319,41721,41694
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix025_power.oepc_power.opt_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml,false(unreach-call),correct,34.204216982,34.48607850004919,26435584,20853,20853,122956,0,0,43,7,35956,71925,20867,20867,15115,15115,15115,45319,41721,41694
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix049_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr001_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml,false(unreach-call),correct,14.943097147,14.963216550066136,26517504,9932,9932,57318,0,0,37,7,16999,33643,9944,9944,7078,7078,7078,21210,19877,19853
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix016.oepc.yml,false(unreach-call),correct,34.683054215,34.7170416850131,26443776,20853,20853,122956,0,0,43,7,35956,71925,20867,20867,15115,15115,15115,45319,41721,41694
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix038_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.928444916,61.01712180301547,26525696,33863,33863,204746,0,0,49,7,58642,119328,33879,33879,24793,24793,24793,74351,67742,67712
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix046.opt.yml,TIMEOUT,error,60.965604789,61.016427073045634,26472448,40523,40522,245616,0,0,53,7,70428,143098,40542,40542,29924,29924,29924,89736,81064,81027
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix035.oepc.yml,TIMEOUT,error,60.954155607,61.018086441094056,26492928,33863,33863,204746,0,0,49,7,58642,119328,33879,33879,24793,24793,24793,74351,67742,67712
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix043.opt.yml,TIMEOUT,error,60.828373221,61.01611611992121,26513408,40523,40522,245616,0,0,53,7,70428,143098,40542,40542,29924,29924,29924,89736,81064,81027
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix017_power.opt_rmo.opt.yml,TIMEOUT,error,60.962046856,61.017818809021264,26476544,34733,34733,201737,0,0,47,7,60000,118263,34753,34753,25283,25283,25283,75817,69486,69450
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix003.oepc.yml,TIMEOUT,error,60.96939177,61.018135210033506,26480640,34764,34764,205271,0,0,50,8,58232,120033,34774,34774,23478,23478,23478,70414,69538,69518
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix011_tso.oepc.yml,TIMEOUT,error,60.671507597,61.01827760692686,26460160,41694,41694,247748,0,0,52,9,69172,144736,41704,41704,27487,27487,27487,82443,83398,83379
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix011_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.959091791,61.01810591202229,26488832,34668,34668,206133,0,0,49,8,57815,120422,34682,34682,23161,23161,23161,69455,69350,69322
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix036_power.opt_rmo.opt.yml,TIMEOUT,error,60.967782246,61.01829677994829,26476544,33864,33864,204747,0,0,53,7,58641,119329,33879,33879,24794,24794,24794,74348,67743,67712
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix010.oepc.yml,TIMEOUT,error,60.955409412,61.01829241507221,26464256,34668,34668,206133,0,0,49,8,57815,120422,34682,34682,23161,23161,23161,69455,69350,69322
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix033_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.9747597,61.01983906701207,26476544,33605,33605,209425,0,0,53,8,56343,121547,33628,33629,22753,22753,22753,68228,67233,67196
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix053_tso.oepc.yml,TIMEOUT,error,60.969402686,61.017253199010156,26583040,42847,42847,240078,0,0,49,8,72812,141485,42862,42862,29980,29980,29980,89910,85709,85680
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi008.opt.yml,false(unreach-call),correct,3.247189199,3.2660505200037733,26411008,2180,2180,13458,0,0,33,7,3602,7839,2195,2195,1431,1431,1431,4273,4376,4351
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix032.oepc.yml,TIMEOUT,error,60.966046992,61.016252758097835,26480640,33605,33605,209425,0,0,53,8,56343,121547,33628,33629,22753,22753,22753,68228,67233,67196
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix009.opt.yml,false(unreach-call),correct,6.621407847,6.639100664993748,26468352,4547,4547,28330,0,0,39,8,7320,16462,4565,4565,2783,2783,2783,8327,9113,9084
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe012_power.oepc.yml,false(unreach-call),correct,0.086419006,0.09951352700591087,26513408,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe007_power.oepc-thin001_power.oepc.yml,false(unreach-call),correct,0.084903908,0.09401183994486928,26492928,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix029_power.opt_pso.opt_rmo.opt.yml,TIMEOUT,error,60.961358275,61.017538560088724,26611712,34733,34733,201737,0,0,47,7,60000,118263,34753,34753,25283,25283,25283,75817,69486,69450
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe006_power.opt-thin000_power.opt.yml,false(unreach-call),correct,0.582415256,0.6184287349460647,26480640,428,428,2598,0,0,22,6,720,1525,436,436,299,299,299,881,865,849
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix040_tso.oepc.yml,TIMEOUT,error,60.95005813,61.02138157899026,26480640,33864,33864,204747,0,0,53,7,58641,119329,33879,33879,24794,24794,24794,74348,67743,67712
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix019.opt.yml,TIMEOUT,error,60.95475056,61.01521819201298,26480640,34732,34732,201737,0,0,43,7,60002,118257,34749,34749,25279,25279,25279,75819,69481,69455
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe014_power.opt.yml,false(unreach-call),correct,0.086162576,0.09863553696777672,26464256,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix006.opt.yml,TIMEOUT,error,60.900602777,61.01792358304374,26480640,27806,27806,163693,0,0,46,8,46842,95781,27831,27831,19048,19048,19048,57120,55637,55600
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix055_tso.oepc.yml,TIMEOUT,error,60.965694094,61.021115566953085,26619904,35756,35756,200236,0,0,49,8,60585,118009,35763,35763,24840,24840,24840,74498,71519,71501
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix053_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.84587468,61.01769833092112,26480640,28581,28581,159976,0,0,46,8,48577,94293,28589,28589,20009,20009,20009,60001,57170,57149
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix011.opt.yml,TIMEOUT,error,60.932416967,61.01530224608723,26480640,27592,27592,165417,0,0,47,8,46017,96532,27613,27613,18436,18436,18436,55286,55205,55173
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix051_tso.oepc.yml,TIMEOUT,error,60.698863213,61.01659284310881,26611712,35756,35756,200236,0,0,49,8,60585,118009,35763,35763,24840,24840,24840,74498,71519,71501
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix051_power.oepc_power.opt_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.926600139,61.01875203300733,26484736,28581,28581,159976,0,0,46,8,48577,94293,28589,28589,20009,20009,20009,60001,57170,57149
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix010.opt.yml,TIMEOUT,error,60.96072796,61.02146481408272,26537984,27592,27592,165417,0,0,47,8,46017,96532,27613,27613,18436,18436,18436,55286,55205,55173
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix050.yml,TIMEOUT,error,60.971214976,61.01978415204212,26546176,28581,28581,159976,0,0,46,8,48577,94293,28589,28589,20009,20009,20009,60001,57170,57149
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix027_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.965214159,61.01978209801018,26554368,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix029_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml,TIMEOUT,error,60.479506503,61.02096282795537,26501120,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix001.opt.yml,TIMEOUT,error,60.968037565,61.01771946903318,26468352,27806,27806,163694,0,0,47,8,46842,95780,27830,27830,19048,19048,19048,57120,55636,55600
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix026.oepc.yml,TIMEOUT,error,60.96626291,61.014625864918344,26513408,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix018_tso.oepc.yml,TIMEOUT,error,60.963586578,61.020013506989926,26624000,34733,34733,201737,0,0,47,7,60000,118263,34753,34753,25283,25283,25283,75817,69486,69450
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix018_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.424420989,61.01755706802942,26476544,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix044_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.946036367,61.02417854499072,26480640,27297,27297,163448,0,0,53,7,47051,95399,27316,27316,19767,19767,19767,59275,54613,54581
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix002.opt.yml,TIMEOUT,error,60.963467023,61.018065026029944,26505216,27807,27807,163694,0,0,48,8,46841,95783,27831,27831,19049,19049,19049,57117,55638,55599
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix017.oepc.yml,TIMEOUT,error,60.967641274,61.020627279998735,26480640,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix043.oepc.yml,TIMEOUT,error,60.962085554,61.0113933730172,26537984,27297,27297,163448,0,0,53,7,47051,95399,27316,27316,19767,19767,19767,59275,54613,54581
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix023_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.961764969,61.01629255898297,26615808,27670,27670,161884,0,0,48,7,47775,94791,27678,27678,20117,20117,20117,60327,55348,55328
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix037_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.187275808,61.01856592297554,26595328,27297,27297,163448,0,0,53,7,47051,95399,27316,27316,19767,19767,19767,59275,54613,54581
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi006_rmo.yml,false(unreach-call),correct,0.087486066,0.10182012501172721,26558464,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe007_power.opt-thin001_power.opt.yml,TIMEOUT,error,60.965858195,61.016217674012296,26542080,35755,35755,200237,0,0,45,8,60585,118008,35763,35763,24838,24838,24838,74498,71518,71502
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix036.oepc.yml,TIMEOUT,error,60.659346331,61.01471067301463,26550272,27297,27297,163448,0,0,53,7,47051,95399,27316,27316,19767,19767,19767,59275,54613,54581
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix005_power.oepc_pso.oepc_rmo.oepc.yml,TIMEOUT,error,60.967198022,61.01665023493115,26615808,27808,27807,163693,0,0,50,8,46840,95785,27833,27833,19051,19051,19051,57117,55640,55597
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix018.opt.yml,TIMEOUT,error,60.968315633,61.016829791944474,26607616,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix004.oepc.yml,TIMEOUT,error,60.954807527,61.01583559298888,26607616,27808,27807,163693,0,0,50,8,46840,95785,27833,27833,19051,19051,19051,57117,55640,55597
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/rfi009_rmo.oepc.yml,false(unreach-call),correct,0.088060523,0.10290669894311577,26476544,12,12,54,0,0,13,2,13,39,12,12,12,12,12,12,25,13
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix017_pso.opt_tso.opt.yml,TIMEOUT,error,60.954917532,61.02013584901579,26554368,27670,27670,161885,0,0,47,7,47775,94790,27677,27677,20116,20116,20116,60326,55347,55329
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix007.opt.yml,TIMEOUT,error,60.968145588,61.01854199904483,26554368,27808,27807,163693,0,0,50,8,46840,95785,27833,27833,19051,19051,19051,57117,55640,55597
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix004.opt.yml,TIMEOUT,error,60.953126667,61.015779669978656,26607616,27808,27807,163693,0,0,50,8,46840,95785,27833,27833,19051,19051,19051,57117,55640,55597
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe009_power.opt.yml,TIMEOUT,error,60.967085499,61.014885581913404,26615808,36307,36307,199847,0,0,42,9,60685,118098,36324,36324,24386,24386,24386,73142,72631,72606
