variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
baseline	pso	r01	13-privatized_18-first-reads_true.yml	true	correct	0.065703711	0.0698861910495907	26009600.0	0	2	20														
baseline	pso	r01	13-privatized_35-traces-ex-2_true.yml	true	correct	0.070601055	0.08107132604345679	26058752.0	0	2	60														
baseline	pso	r01	13-privatized_37-traces-ex-4_true.yml	true	correct	0.069297693	0.08368784689810127	26054656.0	0	2	56														
baseline	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.074068596	0.08140253892634064	25972736.0	0	2	60														
baseline	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.064806355	0.07396750501357019	25989120.0	42	0	2														
baseline	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.063773979	0.06631984503474087	26066944.0	42	0	0														
baseline	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.065572703	0.06997268402483314	26005504.0	42	0	0														
baseline	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.067581159	0.07282585394568741	26062848.0	42	0	2														
baseline	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.066575499	0.0703571269987151	26075136.0	0	2	58														
baseline	pso	r01	13-privatized_01-priv_nr_true.yml	true	correct	0.072034555	0.07845735596492887	25980928.0	0	2	20														
baseline	pso	r01	13-privatized_19-publish-precision_true.yml	true	correct	0.068347937	0.07617134600877762	26038272.0	0	3	66														
baseline	pso	r01	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.068017474	0.07364497997332364	25993216.0	0	2	40														
baseline	pso	r01	13-privatized_33-traces-v-matters_true.yml	true	correct	0.071443808	0.08079544291831553	26066944.0	0	1	20														
baseline	pso	r01	13-privatized_25-struct_nr_true.yml	true	correct	0.059725873	0.06653035001363605	26017792.0	0	2	20														
baseline	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.078708385	0.082125955959782	26083328.0	0	0	2														
baseline	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.070908051	0.08043026307132095	26054656.0	42	0	0														
baseline	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.073031636	0.07758679706603289	25997312.0	0	4	168														
baseline	pso	r01	13-privatized_20-publish-regression_true.yml	true	correct	0.076279641	0.085916991927661	26087424.0	0	2	36														
baseline	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.078333482	0.0822908990085125	26066944.0	0	2	60														
baseline	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.06381361	0.07026860595215112	26079232.0	0	3	152														
baseline	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.066814772	0.07706425699871033	26095616.0	0	1	24														
baseline	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.078903483	0.08443924109451473	26079232.0	0	0	2														
baseline	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.073355347	0.07768650096841156	26071040.0	0	4	176														
baseline	pso	r01	13-privatized_24-multiple-protecting_true.yml	true	correct	0.101727918	0.1061649079201743	26099712.0	0	7	852														
baseline	pso	r01	36-apron_21-traces-cluster-based_true.yml	true	correct	0.076802705	0.08178778109140694	26062848.0	0	6	172														
baseline	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.072915935	0.08298412803560495	26005504.0	0	1	0														
baseline	pso	r01	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.193679347	0.20129585696849972	26116096.0	0	26	3092														
baseline	pso	r01	14_spin2003.yml	true	correct	0.060093404	0.06304588599596173	26038272.0	0	0	2														
baseline	pso	r01	29_conditionals_vs.yml	true	correct	0.063791075	0.06852442095987499	26001408.0	0	0	0														
baseline	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.066467727	0.07467733102384955	25997312.0	0	0	2														
baseline	pso	r01	46_monabsex2_vs.yml	true	correct	0.072749646	0.07538075104821473	25956352.0	0	0	18														
baseline	pso	r01	45_monabsex1_vs.yml	true	correct	0.065773444	0.07035934703890234	26017792.0	0	0	8														
baseline	pso	r01	stateful01-1.yml	false(unreach-call)	correct	0.069942336	0.07171931094489992	26054656.0	42	0	20														
baseline	pso	r01	stateful01-2.yml	true	correct	0.078407103	0.08449542697053403	26038272.0	0	6	246														
baseline	pso	r01	time_var_mutex.yml	true	correct	0.059693724	0.06642811303026974	26103808.0	0	2	44														
baseline	pso	r01	01b_inc.yml	true	correct	0.071862248	0.07663856202270836	25960448.0	0	0	10														
baseline	pso	r01	triangular-1.yml	TIMEOUT	error	60.95451707	61.01045812596567	26120192.0																	
baseline	pso	r01	triangular-2.yml	false(unreach-call)	correct	22.361819216	22.39790008694399	26025984.0	42	3638	493952														
baseline	pso	r01	02_inc_cas.yml	true	correct	0.064838949	0.06914323999080807	25972736.0	0	0	0														
baseline	pso	r01	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.328202975	3.346784509019926	56758272.0	42	0	0														
baseline	pso	r01	48_ticket_lock_low_contention_vs.yml	true	correct	0.064747938	0.07020835508592427	26095616.0	0	0	8														
baseline	pso	r01	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.027931404	61.06230264098849	1057128448.0																	
baseline	pso	r01	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.070791646	0.07794390292838216	26120192.0	42	0	2														
baseline	pso	r01	28-race_reach_46-escape_racefree.yml	true	correct	0.070320635	0.07191136595793068	26083328.0	0	2	56														
baseline	pso	r01	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.020702131	61.06669891998172	1057107968.0																	
baseline	pso	r01	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.029207084	61.06555036001373	1057124352.0																	
baseline	pso	r01	circular_buffer_bad.yml	false(unreach-call)	correct	0.105826521	0.11402555904351175	26185728.0	42	1	476														
baseline	pso	r01	fib_safe-5.yml	TIMEOUT	error	60.878549137	61.01099883893039	26079232.0																	
baseline	pso	r01	fib_safe-6.yml	TIMEOUT	error	60.950533673	61.00847893406171	26099712.0																	
baseline	pso	r01	fib_unsafe-5.yml	false(unreach-call)	correct	15.429708122	15.469469431904145	26095616.0	42	632	96526														
baseline	pso	r01	fib_unsafe-6.yml	TIMEOUT	error	60.967625689	61.01021433598362	26087424.0																	
baseline	pso	r01	fib_unsafe-7.yml	TIMEOUT	error	60.974477356	61.010897758067586	26091520.0																	
baseline	pso	r01	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.045201223	61.06849144899752	1057075200.0																	
baseline	pso	r01	lazy01.yml	false(unreach-call)	correct	0.061257831	0.06914476898964494	26169344.0	42	1	36														
baseline	pso	r01	circular_buffer_ok.yml	TIMEOUT	error	60.975590675	61.01376662799157	26169344.0																	
baseline	pso	r01	szymanski.yml	true	correct	0.079255955	0.08418617805000395	26087424.0	0	6	756														
baseline	pso	r01	dekker.yml	true	correct	0.067447613	0.07120442599989474	26087424.0	0	4	70														
baseline	pso	r01	dekker-unfair.yml	true	correct	0.061422153	0.06864345702342689	26095616.0	0	4	74														
baseline	pso	r01	unwind3-1.yml	false(unreach-call)	correct	0.062159379	0.06771678500808775	26083328.0	42	1	6														
baseline	pso	r01	exponential-nondet.yml	true	correct	0.063983139	0.07050973898731172	26107904.0	0	1	0														
baseline	pso	r01	unwind2-1.yml	false(unreach-call)	correct	0.06356478	0.07005030405707657	26075136.0	42	1	6														
baseline	pso	r01	unwind2-100.yml	false(unreach-call)	correct	0.060305616	0.06377090804744512	26124288.0	42	1	6														
baseline	pso	r01	butterfly.yml	true	correct	26.724067153	26.74308008502703	26230784.0	0	64560	694890														
baseline	pso	r01	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.062757846	0.0695485679898411	25956352.0	0	0	0														
baseline	pso	r01	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.043849777	61.06046588998288	1057103872.0																	
baseline	pso	r01	queue_ok.yml	true	correct	0.075276305	0.08124450396280736	26193920.0	0	2	34														
baseline	pso	r01	queue_ok_longer.yml	true	correct	4.030205795	4.046062113018706	123011072.0	0	2	34														
baseline	pso	r01	queue_ok_longest.yml	true	correct	19.757858706	19.773875597049482	471244800.0	0	2	34														
baseline	pso	r01	queue_longer.yml	TIMEOUT	error	60.896794623	61.01562311302405	79794176.0																	
baseline	pso	r01	queue.yml	false(unreach-call)	correct	1.104253296	1.1125656159128994	26177536.0	42	2	5918														
baseline	pso	r01	singleton.yml	false(unreach-call)	correct	0.073703837	0.08155698201153427	26218496.0	42	1	40														
baseline	pso	r01	singleton_with-uninit-problems.yml	true	correct	0.073147156	0.08034331304952502	26226688.0	0	4	130														
baseline	pso	r01	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.143046334	0.15079189790412784	26058752.0	42	0	80														
baseline	pso	r01	reorder_2.yml	false(unreach-call)	correct	0.623486569	0.63175506494008	26214400.0	42	162	12692														
baseline	pso	r01	twostage_3.yml	false(unreach-call)	correct	0.084626594	0.09170967491809279	26349568.0	42	4	138														
baseline	pso	r01	race-1_1-join.yml	true	correct	0.073023583	0.07723687798716128	26214400.0	0	1	6														
baseline	pso	r01	race-1_3-join.yml	false(unreach-call)	correct	0.067552685	0.07358824403490871	26230784.0	42	1	26														
baseline	pso	r01	race-1_2-join.yml	false(unreach-call)	correct	0.069646532	0.07624909305013716	26234880.0	42	1	26														
baseline	pso	r01	race-4_1-thread_local_vars.yml	true	correct	0.071484282	0.07624000101350248	26349568.0	0	0	0														
baseline	pso	r01	race-2_1-container_of.yml	true	correct	0.075184672	0.0787037459667772	26349568.0	0	1	0														
baseline	pso	r01	race-3_1-container_of-global.yml	true	correct	0.071988	0.07680528098717332	26361856.0	0	1	0														
baseline	pso	r02	13-privatized_66-mine-W-init_true.yml	true	correct	0.068048196	0.09467761195264757	25894912.0	0	1	0														
baseline	pso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.072833098	0.0775720370002091	25952256.0	42	0	0														
baseline	pso	r02	36-apron_16-traces-unprot2_true.yml	true	correct	0.058915525	0.06865766795817763	25882624.0	0	1	0														
baseline	pso	r02	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.070542896	0.07968934800010175	26025984.0	0	1	2														
baseline	pso	r02	13-privatized_47-refine-protected2_true.yml	true	correct	0.062303008	0.08277564204763621	25911296.0	0	2	20														
baseline	pso	r02	13-privatized_46-refine-protected1_true.yml	true	correct	0.067624177	0.07110568589996547	25915392.0	0	1	8														
baseline	pso	r02	36-apron_11-traces-max-simple_true.yml	true	correct	0.067410335	0.07140639296267182	25948160.0	0	2	20														
baseline	pso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.056802382	0.06193363410420716	25980928.0	42	0	2														
baseline	pso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.066643612	0.08204214996658266	26005504.0	42	0	0														
baseline	pso	r02	13-privatized_40-traces-ex-6_true.yml	true	correct	0.066476434	0.07734199403785169	26025984.0	0	1	16														
baseline	pso	r02	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.061038672	0.0743881220696494	25931776.0	0	1	2														
baseline	pso	r02	13-privatized_44-traces-mine2_true.yml	true	correct	0.067250792	0.07763529592193663	26017792.0	0	1	6														
baseline	pso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.064285068	0.08522887108847499	26071040.0	42	0	2														
baseline	pso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.064013112	0.07119457505177706	26017792.0	42	0	2														
baseline	pso	r02	13-privatized_36-traces-ex-3_true.yml	true	correct	0.060470845	0.0625590670388192	25952256.0	0	3	54														
baseline	pso	r02	13-privatized_18-first-reads_true.yml	true	correct	0.064672752	0.0702906190417707	26071040.0	0	2	20														
baseline	pso	r02	13-privatized_35-traces-ex-2_true.yml	true	correct	0.067735051	0.07714149495586753	25927680.0	0	2	60														
baseline	pso	r02	13-privatized_37-traces-ex-4_true.yml	true	correct	0.062398122	0.06557565403636545	25997312.0	0	2	56														
baseline	pso	r02	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.073535067	0.08037403307389468	25948160.0	0	2	60														
baseline	pso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.062858002	0.06529115897137672	26021888.0	42	0	2														
baseline	pso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.071533415	0.07980500697158277	26009600.0	42	0	0														
baseline	pso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.06477173	0.07177815400063992	26013696.0	42	0	0														
baseline	pso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.055090896	0.06138353003188968	26095616.0	42	0	2														
baseline	pso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.067049946	0.07011546404100955	26062848.0	0	2	58														
baseline	pso	r02	13-privatized_01-priv_nr_true.yml	true	correct	0.068544566	0.07664414204191417	25980928.0	0	2	20														
baseline	pso	r02	13-privatized_19-publish-precision_true.yml	true	correct	0.062817994	0.06931810092646629	26038272.0	0	3	66														
baseline	pso	r02	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.068140869	0.07503298099618405	25944064.0	0	2	40														
baseline	pso	r02	13-privatized_33-traces-v-matters_true.yml	true	correct	0.060028456	0.07000673201400787	26054656.0	0	1	20														
baseline	pso	r02	13-privatized_25-struct_nr_true.yml	true	correct	0.058732633	0.06409565801732242	26087424.0	0	2	20														
baseline	pso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.067454957	0.07580828899517655	26087424.0	0	0	2														
baseline	pso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.067855855	0.07085088198073208	25993216.0	42	0	0														
baseline	pso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.066973346	0.07256397395394742	26038272.0	0	4	168														
baseline	pso	r02	13-privatized_20-publish-regression_true.yml	true	correct	0.064355047	0.07211985404137522	26062848.0	0	2	36														
baseline	pso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.056389559	0.06555466796271503	25993216.0	0	2	60														
baseline	pso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.073552994	0.08050477702636272	26038272.0	0	3	152														
baseline	pso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.063383792	0.06984036299400032	26079232.0	0	1	24														
baseline	pso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.061775531	0.06596161203924567	26152960.0	0	0	2														
baseline	pso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.073396788	0.07847161404788494	26083328.0	0	4	176														
